plr_id,plr_name,bez_id,bez_name,pgr_id,pgr_name,bzr_id,bzr_name,svb_vollzeit,median_gross_income,median_rent,cases,average_rent,median_net_income,is_affordable_avg_person,is_affordable_buergergeld,rent_burden_avg_person,rent_burden_buergergeld,population,gap_rent_avg_person,gap_rent_buergergeld
5400943,Jägerallee,5,Spandau,540,Gatow / Kladow,54009,Gatow/Kladow,1989,5176.0,9.4,47,8.76,3778.48,True,False,0.22882181110029212,0.47812817904374366,10476,138.47964799999997,-3.5020000000000007
5400944,Kladower Damm,5,Spandau,540,Gatow / Kladow,54009,Gatow/Kladow,292,,7.36,5,7.46,,True,False,0.17916260954235638,0.3743641912512716,2206,140.51964799999996,-1.4620000000000006
5400945,Kafkastraße,5,Spandau,540,Gatow / Kladow,54009,Gatow/Kladow,582,5167.0,6.0,16,6.41,3771.91,True,False,0.1460564751703992,0.3051881993896236,3636,141.87964799999997,-0.10200000000000031
6100101,Fichtenberg,6,Steglitz-Zehlendorf,610,Steglitz,61001,Schloßstraße,1340,4792.0,8.5,58,8.39,3498.16,True,False,0.20691333982473223,0.4323499491353001,6905,139.37964799999997,-2.6020000000000003
6100102,Schloßstraße,6,Steglitz-Zehlendorf,610,Steglitz,61001,Schloßstraße,2231,4626.0,8.01,98,8.21,3376.98,True,False,0.19498539435248297,0.4074262461851475,9089,139.86964799999998,-2.112
6100103,Markelstraße,6,Steglitz-Zehlendorf,610,Steglitz,61001,Schloßstraße,1552,4501.0,8.28,71,8.71,3285.73,True,False,0.2015579357351509,0.4211597151576805,6185,139.59964799999997,-2.3819999999999997
6100204,Munsterdamm,6,Steglitz-Zehlendorf,610,Steglitz,61002,Albrechtstraße,1673,3864.0,7.5,28,7.94,2820.72,True,False,0.18257059396299902,0.3814852492370295,6855,140.37964799999997,-1.6020000000000003
6100205,Südende,6,Steglitz-Zehlendorf,610,Steglitz,61002,Albrechtstraße,2437,4108.0,7.6,100,7.66,2998.84,True,False,0.18500486854917234,0.38657171922685657,10004,140.27964799999998,-1.702
6100206,Stadtpark,6,Steglitz-Zehlendorf,610,Steglitz,61002,Albrechtstraße,1807,4014.0,8.02,87,8.0,2930.22,True,False,0.1952288218111003,0.40793489318413023,7699,139.85964799999996,-2.122
6100207,Mittelstraße,6,Steglitz-Zehlendorf,610,Steglitz,61002,Albrechtstraße,1978,4318.0,8.5,94,8.3,3152.14,True,False,0.20691333982473223,0.4323499491353001,8079,139.37964799999997,-2.6020000000000003
6100208,Bergstraße,6,Steglitz-Zehlendorf,610,Steglitz,61002,Albrechtstraße,1779,4308.0,8.05,54,8.04,3144.84,True,False,0.1959591041869523,0.40946083418107837,6991,139.82964799999996,-2.152000000000001
6100209,Feuerbachstraße,6,Steglitz-Zehlendorf,610,Steglitz,61002,Albrechtstraße,2415,4118.0,8.06,82,8.15,3006.14,True,False,0.1962025316455696,0.40996948118006105,9431,139.81964799999997,-2.162000000000001
6100210,Bismarckstraße,6,Steglitz-Zehlendorf,610,Steglitz,61002,Albrechtstraße,1243,4138.0,7.97,52,7.97,3020.74,True,False,0.19401168451801362,0.4053916581892167,5027,139.90964799999998,-2.072
6200311,Alt-Lankwitz,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62003,Lankwitz,966,3941.0,7.5,33,7.85,2876.93,True,False,0.18257059396299902,0.3814852492370295,4845,140.37964799999997,-1.6020000000000003
6200312,Komponistenviertel Lankwitz,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62003,Lankwitz,1158,4446.0,8.13,41,7.73,3245.58,True,False,0.19790652385589097,0.41353001017294005,6266,139.74964799999998,-2.232000000000001
6200313,Lankwitz Kirche,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62003,Lankwitz,1857,3685.0,7.28,117,7.31,2690.05,True,False,0.17721518987341772,0.37029501525940994,7458,140.59964799999997,-1.3820000000000006
6200314,Kaiser-Wilhelm-Straße,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62003,Lankwitz,1874,3729.0,7.0,77,7.17,2722.17,True,False,0.17039922103213243,0.3560528992878942,7165,140.87964799999997,-1.1020000000000003
6200315,Gallwitzallee,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62003,Lankwitz,1538,3822.0,7.2,49,7.15,2790.06,True,False,0.17526777020447906,0.3662258392675483,6715,140.679648,-1.3020000000000005
6200316,Belßstraße,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62003,Lankwitz,1227,3358.0,5.22,32,5.62,2451.34,True,True,0.12706913339824732,0.26551373346897256,5693,142.65964799999998,0.6779999999999999
6200317,Lankwitz Süd,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62003,Lankwitz,1290,4151.0,7.5,22,7.28,3030.23,True,False,0.18257059396299902,0.3814852492370295,6297,140.37964799999997,-1.6020000000000003
6200318,Landweg,,,,,,,,,,,,,False,False,,,,,
6200319,Thermometersiedlung,,,,,,,,,,,,,False,False,,,,,
6200420,Lichterfelde Süd,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62004,Ostpreußendamm,1010,3378.0,6.8,68,6.97,2465.94,True,False,0.1655306718597858,0.34587995930824006,7350,141.07964799999996,-0.9020000000000001
6200421,Königsberger Straße,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62004,Ostpreußendamm,1533,3873.0,7.68,98,7.78,2827.29,True,False,0.186952288218111,0.3906408952187182,8355,140.19964799999997,-1.782
6200422,Oberhofer Platz,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62004,Ostpreußendamm,1735,4237.0,7.85,60,7.92,3093.01,True,False,0.19109055501460565,0.3992878942014242,7096,140.02964799999998,-1.952
6200423,Schütte-Lanz-Straße,6,Steglitz-Zehlendorf,620,Lankwitz/Lichterfelde Ost,62004,Ostpreußendamm,1459,4563.0,6.93,71,7.29,3330.99,True,False,0.1686952288218111,0.35249237029501523,8612,140.94964799999997,-1.032
6300524,Berlepschstraße,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63005,Teltower Damm,974,4457.0,6.0,43,7.11,3253.61,True,False,0.1460564751703992,0.3051881993896236,5795,141.87964799999997,-0.10200000000000031
6300525,Zehlendorf Süd,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63005,Teltower Damm,1305,3660.0,8.25,94,8.16,2671.8,True,False,0.20082765335929892,0.41963377416073244,5740,139.62964799999997,-2.3520000000000003
6300526,Zehlendorf Mitte,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63005,Teltower Damm,693,4626.0,8.87,69,8.91,3376.98,True,False,0.2159201557935735,0.4511698880976602,3388,139.00964799999997,-2.9719999999999995
6300527,Sundgauer Straße,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63005,Teltower Damm,1973,4370.0,7.89,64,8.23,3190.1,True,False,0.192064264849075,0.40132248219735506,8473,139.989648,-1.992
6300528,Teltower Damm,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63005,Teltower Damm,1885,4802.0,8.26,58,8.16,3505.46,True,False,0.20107108081791625,0.4201424211597152,10977,139.61964799999998,-2.362
6300629,Botanischer Garten,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63006,Drakestraße,1526,4318.0,7.25,86,7.62,3152.14,True,False,0.17648490749756574,0.36876907426246186,6977,140.62964799999997,-1.3520000000000003
6300630,Hindenburgdamm,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63006,Drakestraße,1174,4162.0,7.49,58,7.44,3038.26,True,False,0.1823271665043817,0.3809766022380468,5665,140.38964799999997,-1.5920000000000005
6300631,Goerzwerke,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63006,Drakestraße,561,4387.0,8.09,34,8.03,3202.51,True,False,0.19693281402142163,0.41149542217700913,2928,139.78964799999997,-2.192
6300632,Schweizer Viertel,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63006,Drakestraße,2686,5353.0,9.13,137,9.13,3907.69,True,False,0.22224926971762418,0.46439471007121064,13805,138.74964799999998,-3.232000000000001
6300633,Augustaplatz,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63006,Drakestraße,2482,4566.0,8.32,143,8.28,3333.18,True,False,0.20253164556962025,0.4231943031536114,12042,139.55964799999998,-2.4220000000000006
6300634,Lichterfelde West,6,Steglitz-Zehlendorf,630,Zehlendorf Süd/Lichterfelde West,63006,Drakestraße,1510,5360.0,8.53,69,8.77,3912.8,True,False,0.2076436222005842,0.43387589013224814,8386,139.34964799999997,-2.6319999999999997
6400735,Wannsee,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64007,Zehlendorf Südwest,1645,5287.0,9.0,186,9.12,3859.51,True,False,0.21908471275559882,0.4577822990844354,10237,138.87964799999997,-3.1020000000000003
6400736,Düppel,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64007,Zehlendorf Südwest,898,4982.0,7.17,61,7.39,3636.86,True,False,0.17453748782862707,0.3646998982706002,5172,140.709648,-1.2720000000000002
6400737,Nikolassee,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64007,Zehlendorf Südwest,1557,4958.0,8.5,94,8.59,3619.34,True,False,0.20691333982473223,0.4323499491353001,11276,139.37964799999997,-2.6020000000000003
6400838,Krumme Lanke,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64008,Zehlendorf Nord,1135,5642.0,8.8,48,8.72,4118.66,True,False,0.2142161635832522,0.44760935910478133,7425,139.07964799999996,-2.902000000000001
6400839,Fischerhüttenstraße,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64008,Zehlendorf Nord,843,5196.0,8.6,30,8.25,3793.08,True,False,0.20934761441090555,0.43743641912512715,5228,139.27964799999998,-2.702
6400840,Fischtal,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64008,Zehlendorf Nord,1227,4932.0,9.1,59,9.07,3600.36,True,False,0.22151898734177214,0.46286876907426244,7146,138.77964799999998,-3.202
6400841,Zehlendorf Eiche,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64008,Zehlendorf Nord,1009,4761.0,8.02,63,8.38,3475.53,True,False,0.1952288218111003,0.40793489318413023,6218,139.85964799999996,-2.122
6400842,Hüttenweg,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64008,Zehlendorf Nord,1022,5282.0,9.89,42,8.87,3855.86,True,False,0.24074975657254138,0.5030518819938963,4839,137.989648,-3.992000000000001
6400843,Thielallee,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64008,Zehlendorf Nord,765,5976.0,9.0,25,9.27,4362.48,True,False,0.21908471275559882,0.4577822990844354,4745,138.87964799999997,-3.1020000000000003
6400844,Dahlem,6,Steglitz-Zehlendorf,640,Zehlendorf Nord/Wannsee,64008,Zehlendorf Nord,1118,5682.0,10.81,100,10.42,4147.86,True,False,0.26314508276533594,0.5498474059003052,7290,137.06964799999997,-4.912000000000001
7100101,Wittenbergplatz,7,Tempelhof-Schöneberg,710,Schöneberg Nord,71001,Schöneberg Nordwest,2164,4515.0,10.0,146,10.62,3295.95,True,False,0.24342745861733203,0.508646998982706,9802,137.87964799999997,-4.102
7100102,Kalckreuthstraße,7,Tempelhof-Schöneberg,710,Schöneberg Nord,71001,Schöneberg Nordwest,1754,4506.0,8.1,95,8.47,3289.38,True,False,0.19717624148003896,0.41200406917599186,8716,139.77964799999998,-2.202
7100103,Frobenstraße,7,Tempelhof-Schöneberg,710,Schöneberg Nord,71001,Schöneberg Nordwest,1544,3904.0,8.23,60,8.7,2849.92,True,False,0.20034079844206426,0.41861648016276704,7767,139.64964799999998,-2.3320000000000007
7100204,Barbarossaplatz,7,Tempelhof-Schöneberg,710,Schöneberg Nord,71002,Schöneberg Nordost,2519,4849.0,9.05,89,9.19,3539.77,True,False,0.22030185004868552,0.460325534079349,10385,138.82964799999996,-3.152000000000001
7100205,Alvenslebenstraße,7,Tempelhof-Schöneberg,710,Schöneberg Nord,71002,Schöneberg Nordost,990,3596.0,6.03,23,6.85,2625.08,True,False,0.14678675754625123,0.30671414038657174,5202,141.84964799999997,-0.13200000000000056
7100206,Großgörschenstraße,7,Tempelhof-Schöneberg,710,Schöneberg Nord,71002,Schöneberg Nordost,1869,4376.0,8.95,40,8.69,3194.48,True,False,0.21786757546251215,0.4552390640895218,8363,138.929648,-3.0519999999999996
7200307,Bayerischer Platz,7,Tempelhof-Schöneberg,720,Schöneberg Süd,72003,Schöneberg Südwest,2478,4510.0,9.48,80,9.32,3292.3,True,False,0.23076923076923078,0.4821973550356053,10590,138.39964799999998,-3.5820000000000007
7200308,Volkspark (Rudolph-Wilde-Park),7,Tempelhof-Schöneberg,720,Schöneberg Süd,72003,Schöneberg Südwest,2521,4313.0,8.36,115,8.55,3148.49,True,False,0.2035053554040896,0.4252288911495422,10676,139.51964799999996,-2.4619999999999997
7200409,Belziger Straße,7,Tempelhof-Schöneberg,720,Schöneberg Süd,72004,Schöneberg Südost,2201,4735.0,9.31,72,9.28,3456.55,True,False,0.22663096397273613,0.4735503560528993,9388,138.56964799999997,-3.412000000000001
7200410,Feurigstraße,7,Tempelhof-Schöneberg,720,Schöneberg Süd,72004,Schöneberg Südost,1133,3969.0,8.46,47,8.25,2897.37,True,False,0.20593962999026294,0.43031536113936936,5614,139.41964799999997,-2.562000000000001
7200411,Julius-Leber-Brücke,7,Tempelhof-Schöneberg,720,Schöneberg Süd,72004,Schöneberg Südost,565,4492.0,8.25,22,8.57,3279.16,True,False,0.20082765335929892,0.41963377416073244,2744,139.62964799999997,-2.3520000000000003
7200412,Schöneberger Linse,7,Tempelhof-Schöneberg,720,Schöneberg Süd,72004,Schöneberg Südost,662,5679.0,8.36,3,7.66,4145.67,True,False,0.2035053554040896,0.4252288911495422,2263,139.51964799999996,-2.4619999999999997
7200413,Cheruskerstraße,7,Tempelhof-Schöneberg,720,Schöneberg Süd,72004,Schöneberg Südost,2001,4614.0,8.5,73,8.58,3368.22,True,False,0.20691333982473223,0.4323499491353001,7688,139.37964799999997,-2.6020000000000003
7200414,Hohenfriedbergstraße,7,Tempelhof-Schöneberg,720,Schöneberg Süd,72004,Schöneberg Südost,865,4694.0,7.99,23,8.22,3426.62,True,False,0.1944985394352483,0.4064089521871821,3803,139.88964799999997,-2.0920000000000005
7300515,Taunusstraße,7,Tempelhof-Schöneberg,730,Friedenau,73005,Friedenau West,1706,5101.0,8.9,70,9.22,3723.73,True,False,0.2166504381694255,0.4526958290946083,6975,138.97964799999997,-3.0020000000000007
7300516,Odenwaldstraße,7,Tempelhof-Schöneberg,730,Friedenau,73005,Friedenau West,2144,4789.0,9.0,109,9.07,3495.97,True,False,0.21908471275559882,0.4577822990844354,8946,138.87964799999997,-3.1020000000000003
7300517,Perelsplatz,7,Tempelhof-Schöneberg,730,Friedenau,73005,Friedenau West,2034,5012.0,7.99,59,7.91,3658.76,True,False,0.1944985394352483,0.4064089521871821,9565,139.88964799999997,-2.0920000000000005
7300618,Ceciliengärten,7,Tempelhof-Schöneberg,730,Friedenau,73006,Friedenau Ost,2126,4726.0,8.5,74,8.57,3449.98,True,False,0.20691333982473223,0.4323499491353001,9316,139.37964799999997,-2.6020000000000003
7300619,Grazer Platz,7,Tempelhof-Schöneberg,730,Friedenau,73006,Friedenau Ost,2820,3969.0,8.25,144,8.16,2897.37,True,False,0.20082765335929892,0.41963377416073244,12212,139.62964799999997,-2.3520000000000003
7400720,Gontermannstraße,7,Tempelhof-Schöneberg,740,Tempelhof,74007,Tempelhof Nord,2437,3820.0,7.67,53,7.81,2788.6,True,False,0.18670886075949367,0.3901322482197355,11784,140.209648,-1.7720000000000002
7400721,Paradestraße,7,Tempelhof-Schöneberg,740,Tempelhof,74007,Tempelhof Nord,1030,4405.0,7.53,26,8.32,3215.65,True,False,0.18330087633885103,0.3830111902339776,7513,140.34964799999997,-1.6320000000000006
7400822,Lindenhofsiedlung,7,Tempelhof-Schöneberg,740,Tempelhof,74008,Tempelhof Südwest,831,4396.0,7.5,3,7.6,3209.08,True,False,0.18257059396299902,0.3814852492370295,3249,140.37964799999997,-1.6020000000000003
7400823,Wittekindstraße,7,Tempelhof-Schöneberg,740,Tempelhof,74008,Tempelhof Südwest,2427,3689.0,6.8,111,7.07,2692.97,True,False,0.1655306718597858,0.34587995930824006,9772,141.07964799999996,-0.9020000000000001
7400824,Bosepark,7,Tempelhof-Schöneberg,740,Tempelhof,74008,Tempelhof Südwest,1741,4039.0,7.84,38,7.75,2948.47,True,False,0.19084712755598832,0.3987792472024415,7379,140.03964799999997,-1.9420000000000002
7400825,Friedrich-Karl-Straße,7,Tempelhof-Schöneberg,740,Tempelhof,74008,Tempelhof Südwest,1920,3954.0,7.5,103,7.53,2886.42,True,False,0.18257059396299902,0.3814852492370295,7331,140.37964799999997,-1.6020000000000003
7400826,Marienhöhe,7,Tempelhof-Schöneberg,740,Tempelhof,74008,Tempelhof Südwest,1156,3787.0,6.79,15,7.55,2764.51,True,False,0.16528724440116846,0.3453713123092574,5156,141.08964799999998,-0.8920000000000003
7400927,Rathaus Tempelhof,7,Tempelhof-Schöneberg,740,Tempelhof,74009,Tempelhof Südost,2613,3679.0,7.0,94,7.09,2685.67,True,False,0.17039922103213243,0.3560528992878942,11359,140.87964799999997,-1.1020000000000003
7400928,Germaniagarten,7,Tempelhof-Schöneberg,740,Tempelhof,74009,Tempelhof Südost,981,3445.0,7.82,67,7.69,2514.85,True,False,0.19036027263875366,0.3977619532044761,4005,140.05964799999998,-1.9220000000000006
7501029,Ringstraße,7,Tempelhof-Schöneberg,750,Mariendorf,75010,Mariendorf Nord,2081,3588.0,6.99,72,7.02,2619.24,True,False,0.1701557935735151,0.3555442522889115,8491,140.88964799999997,-1.0920000000000005
7501030,Machonstraße,7,Tempelhof-Schöneberg,750,Mariendorf,75010,Mariendorf Nord,2009,3721.0,6.7,76,6.97,2716.33,True,False,0.16309639727361247,0.340793489318413,8724,141.179648,-0.8020000000000005
7501031,Eisenacher Straße,7,Tempelhof-Schöneberg,750,Mariendorf,75010,Mariendorf Nord,2055,3710.0,7.0,91,7.08,2708.3,True,False,0.17039922103213243,0.3560528992878942,9178,140.87964799999997,-1.1020000000000003
7501032,Imbrosweg,7,Tempelhof-Schöneberg,750,Mariendorf,75010,Mariendorf Nord,1396,3844.0,7.0,31,7.09,2806.12,True,False,0.17039922103213243,0.3560528992878942,6116,140.87964799999997,-1.1020000000000003
7501133,Fritz-Werner-Straße,7,Tempelhof-Schöneberg,750,Mariendorf,75011,Mariendorf Süd,1828,3501.0,6.92,68,6.96,2555.73,True,False,0.16845180136319376,0.35198372329603256,8268,140.959648,-1.0220000000000002
7501134,Hundsteinweg,7,Tempelhof-Schöneberg,750,Mariendorf,75011,Mariendorf Süd,2057,4051.0,6.86,63,6.95,2957.23,True,False,0.16699123661148976,0.34893184130213634,10530,141.01964799999996,-0.9620000000000006
7501135,Birnhornweg,7,Tempelhof-Schöneberg,750,Mariendorf,75011,Mariendorf Süd,470,,6.99,8,7.41,,True,False,0.1701557935735151,0.3555442522889115,2252,140.88964799999997,-1.0920000000000005
7601236,Marienfelder Allee Nordwest,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76012,Marienfelde Nord,1963,3493.0,6.43,77,6.42,2549.89,True,False,0.1565238558909445,0.32706002034587994,10327,141.44964799999997,-0.532
7601237,Kirchstraße,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76012,Marienfelde Nord,1076,4291.0,7.08,32,7.46,3132.43,True,False,0.17234664070107109,0.36012207527975587,4815,140.79964799999996,-1.1820000000000004
7601238,Marienfelde Nordost,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76012,Marienfelde Nord,493,,6.56,10,7.59,,True,False,0.1596884128529698,0.3336724313326551,2884,141.31964799999997,-0.6619999999999999
7601339,Tirschenreuther Ring West,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76013,Marienfelde Süd,1100,3303.0,5.91,55,5.99,2411.19,True,False,0.14386562804284322,0.30061037639877924,5733,141.96964799999998,-0.012000000000000455
7601340,Tirschenreuther Ring Ost,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76013,Marienfelde Süd,1367,3325.0,6.0,92,6.21,2427.25,True,False,0.1460564751703992,0.3051881993896236,6439,141.87964799999997,-0.10200000000000031
7601341,Diedersdorfer Weg,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76013,Marienfelde Süd,482,,7.5,28,7.81,,True,False,0.18257059396299902,0.3814852492370295,2269,140.37964799999997,-1.6020000000000003
7601442,Kettinger Straße,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76014,Lichtenrade Nord,2185,4080.0,6.99,66,7.17,2978.4,True,False,0.1701557935735151,0.3555442522889115,10427,140.88964799999997,-1.0920000000000005
7601443,Töpchiner Weg,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76014,Lichtenrade Nord,2319,3992.0,6.78,83,6.85,2914.16,True,False,0.16504381694255113,0.34486266531027465,10846,141.09964799999997,-0.8820000000000006
7601544,John-Locke-Straße,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76015,Lichtenrade Süd,1820,3507.0,6.32,52,6.25,2560.11,True,False,0.15384615384615385,0.3214649033570702,8998,141.55964799999998,-0.4220000000000006
7601545,Nahariyastraße,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76015,Lichtenrade Süd,1521,3201.0,6.55,124,5.98,2336.73,True,False,0.15944498539435248,0.33316378433367244,8241,141.32964799999996,-0.6520000000000001
7601546,Franziusweg,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76015,Lichtenrade Süd,1524,4393.0,7.51,49,7.38,3206.89,True,False,0.18281402142161635,0.3819938962360122,6988,140.36964799999998,-1.612
7601547,Horstwalder Straße,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76015,Lichtenrade Süd,742,4001.0,7.2,54,7.11,2920.73,True,False,0.17526777020447906,0.3662258392675483,3873,140.679648,-1.3020000000000005
7601548,Wittelsbacherstraße,7,Tempelhof-Schöneberg,760,Marienfelde / Lichtenrade,76015,Lichtenrade Süd,566,4419.0,7.97,4,8.77,3225.87,True,False,0.19401168451801362,0.4053916581892167,2906,139.90964799999998,-2.072
8100101,Hasenheide,8,Neukölln,810,Neukölln,81001,Schillerpromenade,1043,4388.0,8.65,16,8.73,3203.24,True,False,0.21056475170399222,0.4399796541200407,4695,139.22964799999997,-2.7520000000000007
8100102,Schillerpromenade Nord,8,Neukölln,810,Neukölln,81001,Schillerpromenade,1792,4042.0,8.5,67,8.67,2950.66,True,False,0.20691333982473223,0.4323499491353001,8264,139.37964799999997,-2.6020000000000003
8100103,Schillerpromenade Süd,8,Neukölln,810,Neukölln,81001,Schillerpromenade,1679,3966.0,8.9,106,9.25,2895.18,True,False,0.2166504381694255,0.4526958290946083,7234,138.97964799999997,-3.0020000000000007
8100104,Wartheplatz,8,Neukölln,810,Neukölln,81001,Schillerpromenade,1519,3802.0,8.5,128,8.52,2775.46,True,False,0.20691333982473223,0.4323499491353001,6747,139.37964799999997,-2.6020000000000003
8100105,Silbersteinstraße,8,Neukölln,810,Neukölln,81001,Schillerpromenade,1380,4247.0,7.59,40,7.8,3100.31,True,False,0.184761441090555,0.38606307222787384,6235,140.28964799999997,-1.6920000000000002
8100206,Flughafenstraße,8,Neukölln,810,Neukölln,81002,Neuköllner Mitte/Zentrum,1936,3939.0,8.11,83,8.27,2875.47,True,False,0.19741966893865628,0.4125127161749746,9447,139.76964799999996,-2.2119999999999997
8100207,Rollberg,8,Neukölln,810,Neukölln,81002,Neuköllner Mitte/Zentrum,1160,3363.0,7.5,25,7.35,2454.99,True,False,0.18257059396299902,0.3814852492370295,7510,140.37964799999997,-1.6020000000000003
8100208,Körnerpark,8,Neukölln,810,Neukölln,81002,Neuköllner Mitte/Zentrum,2514,3831.0,8.1,162,8.29,2796.63,True,False,0.19717624148003896,0.41200406917599186,12156,139.77964799999998,-2.202
8100209,Glasower Straße,8,Neukölln,810,Neukölln,81002,Neuköllner Mitte/Zentrum,1806,3698.0,7.75,73,7.44,2699.54,True,False,0.18865628042843233,0.39420142421159715,8632,140.12964799999997,-1.8520000000000003
8100310,Maybachufer,8,Neukölln,810,Neukölln,81003,Reuterstraße,1672,4561.0,8.52,47,8.45,3329.53,True,False,0.2074001947419669,0.4333672431332655,7687,139.35964799999996,-2.622
8100311,Reuterplatz,8,Neukölln,810,Neukölln,81003,Reuterstraße,1558,4287.0,9.05,53,9.15,3129.51,True,False,0.22030185004868552,0.460325534079349,7215,138.82964799999996,-3.152000000000001
8100312,Weichselplatz,8,Neukölln,810,Neukölln,81003,Reuterstraße,2441,4038.0,8.52,88,8.57,2947.74,True,False,0.2074001947419669,0.4333672431332655,11685,139.35964799999996,-2.622
8100313,Bouchéstraße,8,Neukölln,810,Neukölln,81003,Reuterstraße,734,3551.0,7.65,12,7.85,2592.23,True,False,0.186222005842259,0.3891149542217701,3795,140.22964799999997,-1.7520000000000007
8100314,Donaustraße,8,Neukölln,810,Neukölln,81003,Reuterstraße,1691,3968.0,8.89,63,8.42,2896.64,True,False,0.21640701071080817,0.45218718209562564,8049,138.989648,-2.992000000000001
8100415,Ganghoferstraße,8,Neukölln,810,Neukölln,81004,Rixdorf,1446,3955.0,7.8,54,7.81,2887.15,True,False,0.189873417721519,0.3967446592065107,6509,140.07964799999996,-1.9020000000000001
8100416,Alt-Rixdorf,8,Neukölln,810,Neukölln,81004,Rixdorf,1315,4024.0,8.0,46,8.0,2937.52,True,False,0.19474196689386564,0.4069175991861648,6445,139.87964799999997,-2.1020000000000003
8100417,Braunschweiger Straße,8,Neukölln,810,Neukölln,81004,Rixdorf,1954,3822.0,7.5,139,7.92,2790.06,True,False,0.18257059396299902,0.3814852492370295,9605,140.37964799999997,-1.6020000000000003
8100418,Hertzbergplatz,8,Neukölln,810,Neukölln,81004,Rixdorf,2036,3794.0,8.41,87,8.55,2769.62,True,False,0.20472249269717624,0.42777212614445576,9256,139.46964799999998,-2.5120000000000005
8100419,Treptower Straße Nord,8,Neukölln,810,Neukölln,81004,Rixdorf,1249,3630.0,7.7,71,8.2,2649.9,True,False,0.18743914313534565,0.3916581892166836,7248,140.179648,-1.8020000000000005
8100520,Weiße Siedlung,8,Neukölln,810,Neukölln,81005,Köllnische Heide,845,3014.0,,,,2200.22,False,False,,,5778,,
8100521,Schulenburgpark,8,Neukölln,810,Neukölln,81005,Köllnische Heide,1320,2963.0,6.3,28,6.29,2162.99,True,False,0.15335929892891917,0.32044760935910477,9543,141.57964799999996,-0.40200000000000014
8200622,Jahnstraße,8,Neukölln,820,Britz/Buckow,82006,Britz Nord,1057,3262.0,7.0,49,7.15,2381.26,True,False,0.17039922103213243,0.3560528992878942,5730,140.87964799999997,-1.1020000000000003
8200623,Park am Buschkrug,8,Neukölln,820,Britz/Buckow,82006,Britz Nord,1233,3466.0,6.01,55,6.94,2530.18,True,False,0.14629990262901654,0.3056968463886063,6824,141.86964799999998,-0.1120000000000001
8200624,Tempelhofer Weg,8,Neukölln,820,Britz/Buckow,82006,Britz Nord,1885,3355.0,6.5,107,6.53,2449.15,True,False,0.15822784810126583,0.3306205493387589,8951,141.37964799999997,-0.6020000000000003
