bez_id,bez_name,pgr_id,pgr_name,bzr_id,bzr_name,plr_id,plr_name,year,median,cases,average
07,Tempelhof-Schöneberg,0730,Friedenau,073006,Friedenau Ost,07300618,Ceciliengärten,2021,10.49,24.0,12.61
07,Tempelhof-Schöneberg,0730,Friedenau,073006,Friedenau Ost,07300619,Grazer Platz,2021,10.19,33.0,12.21
07,Tempelhof-Schöneberg,0740,Tempelhof,074007,Tempelhof Nord,07400720,Gontermannstraße,2021,11.5,15.0,11.97
07,Tempelhof-Schöneberg,0740,Tempelhof,074007,Tempelhof Nord,07400721,Paradestraße,2021,13.58,11.0,12.58
07,Tempelhof-Schöneberg,0740,Tempelhof,074008,Tempelhof Südwest,07400822,Lindenhofsiedlung,2021,15.52,6.0,13.75
07,Tempelhof-Schöneberg,0740,Tempelhof,074008,Tempelhof Südwest,07400823,Wittekindstraße,2021,8.91,34.0,8.97
07,Tempelhof-Schöneberg,0740,Tempelhof,074008,Tempelhof Südwest,07400824,Bosepark,2021,10.51,33.0,10.91
07,Tempelhof-Schöneberg,0740,Tempelhof,074008,Tempelhof Südwest,07400825,Friedrich-Karl-Straße,2021,11.0,44.0,11.65
07,Tempelhof-Schöneberg,0740,Tempelhof,074008,Tempelhof Südwest,07400826,Marienhöhe,2021,16.9,7.0,14.96
07,Tempelhof-Schöneberg,0740,Tempelhof,074009,Tempelhof Südost,07400927,Rathaus Tempelhof,2021,10.35,79.0,10.78
07,Tempelhof-Schöneberg,0740,Tempelhof,074009,Tempelhof Südost,07400928,Germaniagarten,2021,10.92,39.0,10.36
07,Tempelhof-Schöneberg,0750,Mariendorf,075010,Mariendorf Nord,07501029,Ringstraße,2021,7.34,49.0,8.17
07,Tempelhof-Schöneberg,0750,Mariendorf,075010,Mariendorf Nord,07501030,Machonstraße,2021,10.17,43.0,10.26
07,Tempelhof-Schöneberg,0750,Mariendorf,075010,Mariendorf Nord,07501031,Eisenacher Straße,2021,8.77,52.0,9.2
07,Tempelhof-Schöneberg,0750,Mariendorf,075010,Mariendorf Nord,07501032,Imbrosweg,2021,9.85,24.0,9.97
07,Tempelhof-Schöneberg,0750,Mariendorf,075011,Mariendorf Süd,07501133,Fritz-Werner-Straße,2021,9.09,37.0,9.32
07,Tempelhof-Schöneberg,0750,Mariendorf,075011,Mariendorf Süd,07501134,Hundsteinweg,2021,9.41,35.0,9.9
07,Tempelhof-Schöneberg,0750,Mariendorf,075011,Mariendorf Süd,07501135,Birnhornweg,2021,8.88,6.0,9.15
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076012,Marienfelde Nord,07601236,Marienfelder Allee Nordwest,2021,8.93,67.0,11.68
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076012,Marienfelde Nord,07601237,Kirchstraße,2021,10.0,16.0,10.21
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076012,Marienfelde Nord,07601238,Marienfelde Nordost,2021,9.13,9.0,10.22
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076013,Marienfelde Süd,07601339,Tirschenreuther Ring West,2021,6.96,53.0,6.92
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076013,Marienfelde Süd,07601340,Tirschenreuther Ring Ost,2021,6.99,32.0,7.64
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076013,Marienfelde Süd,07601341,Diedersdorfer Weg,2021,9.25,9.0,9.43
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076014,Lichtenrade Nord,07601442,Kettinger Straße,2021,8.57,58.0,9.66
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076014,Lichtenrade Nord,07601443,Töpchiner Weg,2021,7.98,36.0,9.05
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076015,Lichtenrade Süd,07601544,John-Locke-Straße,2021,7.61,23.0,8.38
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076015,Lichtenrade Süd,07601545,Nahariyastraße,2021,7.95,100.0,7.61
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076015,Lichtenrade Süd,07601546,Franziusweg,2021,10.5,20.0,11.71
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076015,Lichtenrade Süd,07601547,Horstwalder Straße,2021,8.0,23.0,8.55
07,Tempelhof-Schöneberg,0760,Marienfelde / Lichtenrade,076015,Lichtenrade Süd,07601548,Wittelsbacherstraße,2021,10.6,7.0,10.88
08,Neukölln,0810,Neukölln,081001,Schillerpromenade,08100101,Hasenheide,2021,18.45,27.0,17.97
08,Neukölln,0810,Neukölln,081001,Schillerpromenade,08100102,Schillerpromenade Nord,2021,12.5,35.0,14.08
08,Neukölln,0810,Neukölln,081001,Schillerpromenade,08100103,Schillerpromenade Süd,2021,9.41,28.0,10.83
08,Neukölln,0810,Neukölln,081001,Schillerpromenade,08100104,Wartheplatz,2021,11.65,23.0,12.08
08,Neukölln,0810,Neukölln,081001,Schillerpromenade,08100105,Silbersteinstraße,2021,13.29,51.0,12.76
08,Neukölln,0810,Neukölln,081002,Neuköllner Mitte/Zentrum,08100206,Flughafenstraße,2021,10.94,54.0,12.3
08,Neukölln,0810,Neukölln,081002,Neuköllner Mitte/Zentrum,08100207,Rollberg,2021,8.67,17.0,9.43
08,Neukölln,0810,Neukölln,081002,Neuköllner Mitte/Zentrum,08100208,Körnerpark,2021,11.04,58.0,12.15
08,Neukölln,0810,Neukölln,081002,Neuköllner Mitte/Zentrum,08100209,Glasower Straße,2021,13.13,67.0,13.55
08,Neukölln,0810,Neukölln,081003,Reuterstraße,08100310,Maybachufer,2021,15.2,20.0,14.4
08,Neukölln,0810,Neukölln,081003,Reuterstraße,08100311,Reuterplatz,2021,12.0,31.0,12.96
08,Neukölln,0810,Neukölln,081003,Reuterstraße,08100312,Weichselplatz,2021,10.21,85.0,12.93
08,Neukölln,0810,Neukölln,081003,Reuterstraße,08100313,Bouchéstraße,2021,,,
08,Neukölln,0810,Neukölln,081003,Reuterstraße,08100314,Donaustraße,2021,10.0,47.0,11.26
08,Neukölln,0810,Neukölln,081004,Rixdorf,08100415,Ganghoferstraße,2021,11.5,13.0,12.0
08,Neukölln,0810,Neukölln,081004,Rixdorf,08100416,Alt-Rixdorf,2021,13.4,24.0,13.58
08,Neukölln,0810,Neukölln,081004,Rixdorf,08100417,Braunschweiger Straße,2021,10.16,42.0,11.26
08,Neukölln,0810,Neukölln,081004,Rixdorf,08100418,Hertzbergplatz,2021,10.23,34.0,11.36
08,Neukölln,0810,Neukölln,081004,Rixdorf,08100419,Treptower Straße Nord,2021,9.72,28.0,12.03
08,Neukölln,0810,Neukölln,081005,Köllnische Heide,08100520,Weiße Siedlung,2021,8.02,59.0,7.81
08,Neukölln,0810,Neukölln,081005,Köllnische Heide,08100521,Schulenburgpark,2021,6.63,52.0,6.66
08,Neukölln,0820,Britz/Buckow,082006,Britz Nord,08200622,Jahnstraße,2021,11.28,22.0,11.12
08,Neukölln,0820,Britz/Buckow,082006,Britz Nord,08200623,Park am Buschkrug,2021,13.0,30.0,12.87
08,Neukölln,0820,Britz/Buckow,082006,Britz Nord,08200624,Tempelhofer Weg,2021,7.57,56.0,8.69
08,Neukölln,0820,Britz/Buckow,082007,Britz,08200725,Mohriner Allee Nord,2021,9.52,4.0,10.8
08,Neukölln,0820,Britz/Buckow,082007,Britz,08200726,Hufeisensiedlung,2021,7.25,15.0,7.33
08,Neukölln,0820,Britz/Buckow,082007,Britz,08200727,Parchimer Allee Süd,2021,6.72,18.0,8.78
08,Neukölln,0820,Britz/Buckow,082007,Britz,08200728,Ortolanweg,2021,,,
08,Neukölln,0820,Britz/Buckow,082007,Britz,08200729,Britzer Garten,2021,,,
08,Neukölln,0820,Britz/Buckow,082007,Britz,08200730,Handwerker-Siedlung,2021,8.52,7.0,8.46
08,Neukölln,0820,Britz/Buckow,082008,Buckow,08200831,Buckow West,2021,7.33,35.0,8.22
08,Neukölln,0820,Britz/Buckow,082008,Buckow,08200832,Buckow Mitte,2021,8.62,36.0,9.11
08,Neukölln,0820,Britz/Buckow,082008,Buckow,08200833,Buckow Ost,2021,7.19,21.0,7.97
08,Neukölln,0830,Gropiusstadt,083009,Gropiusstadt West,08300934,Gropiusstadt Nord-West,2021,7.24,60.0,8.09
08,Neukölln,0830,Gropiusstadt,083009,Gropiusstadt West,08300935,Gropiusstadt Süd-West,2021,9.96,26.0,10.18
08,Neukölln,0830,Gropiusstadt,083010,Gropiusstadt Ost,08301036,Gropiusstadt Mitte,2021,8.73,28.0,8.21
08,Neukölln,0830,Gropiusstadt,083010,Gropiusstadt Ost,08301037,Gropiusstadt Süd-Ost,2021,6.83,70.0,7.89
08,Neukölln,0840,Buckow Nord/Rudow,084011,Buckow Nord,08401138,Goldhähnchenweg,2021,7.14,13.0,7.06
08,Neukölln,0840,Buckow Nord/Rudow,084011,Buckow Nord,08401139,Vogelviertel Süd,2021,8.6,13.0,10.53
08,Neukölln,0840,Buckow Nord/Rudow,084011,Buckow Nord,08401140,Vogelviertel Nord,2021,,,
08,Neukölln,0840,Buckow Nord/Rudow,084012,Rudow,08401241,Blumenviertel,2021,10.29,24.0,12.13
08,Neukölln,0840,Buckow Nord/Rudow,084012,Rudow,08401242,Zittauer Straße,2021,8.0,15.0,8.95
08,Neukölln,0840,Buckow Nord/Rudow,084012,Rudow,08401243,Alt-Rudow,2021,8.29,67.0,9.64
08,Neukölln,0840,Buckow Nord/Rudow,084012,Rudow,08401244,Waßmannsdorfer Chaussee,2021,7.9,9.0,9.55
08,Neukölln,0840,Buckow Nord/Rudow,084012,Rudow,08401245,Frauenviertel,2021,8.62,31.0,8.52
08,Neukölln,0840,Buckow Nord/Rudow,084012,Rudow,08401246,Waltersdorfer Chaussee Ost,2021,6.97,26.0,7.33
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091001,Alt-Treptow,09100101,Alt-Treptow,2021,13.33,70.0,13.63
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091002,Plänterwald,09100202,Plänterwald West,2021,11.19,7.0,11.94
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091002,Plänterwald,09100203,Plänterwald Ost,2021,8.61,17.0,9.47
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091003,Baumschulenweg,09100304,Baumschulenweg West,2021,12.0,74.0,12.11
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091003,Baumschulenweg,09100305,Baumschulenweg Ost,2021,9.52,30.0,10.17
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091003,Baumschulenweg,09100306,Späthsfelde,2021,,,
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091004,Johannisthal,09100407,Johannisthal West,2021,14.5,54.0,13.33
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091004,Johannisthal,09100408,Johannisthal Ost,2021,10.35,62.0,11.02
09,Treptow-Köpenick,0910,Treptow-Köpenick 1,091004,Johannisthal,09100409,Landschaftspark Adlershof,2021,8.0,12.0,8.41
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092005,Oberschöneweide,09200510,Helmholtz-Kiez,2021,10.05,109.0,10.45
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092005,Oberschöneweide,09200511,Griechischer Park,2021,8.2,192.0,9.26
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092005,Oberschöneweide,09200512,Wuhlheide,2021,12.02,72.0,11.36
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092006,Niederschöneweide,09200613,Bahnhof Schöneweide,2021,14.04,217.0,13.88
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092006,Niederschöneweide,09200614,Oberspree,2021,,,
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092007,Adlershof,09200715,Wista,2021,11.76,62.0,11.93
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092007,Adlershof,09200716,Dörpfeldstraße West,2021,10.0,46.0,11.06
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092007,Adlershof,09200717,Dörpfeldstraße Ost,2021,10.35,86.0,10.79
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092008,Köllnische Vorstadt/Spindlersfeld,09200818,Spindlersfeld,2021,15.0,85.0,14.01
09,Treptow-Köpenick,0920,Treptow-Köpenick 2,092008,Köllnische Vorstadt/Spindlersfeld,09200819,Köllnische Vorstadt,2021,9.54,115.0,9.35
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093009,Altglienicke,09300920,Dorf Altglienicke,2021,9.66,64.0,10.36
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093009,Altglienicke,09300921,Preußen Siedlung,2021,11.5,24.0,11.9
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093009,Altglienicke,09300922,Kosmos Viertel,2021,6.5,6.0,6.5
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093009,Altglienicke,09300923,Kölner Viertel,2021,8.48,10.0,8.95
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093010,Bohnsdorf,09301024,Falkenberg,2021,13.0,15.0,12.7
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093010,Bohnsdorf,09301025,Alt-Bohnsdorf,2021,13.17,22.0,12.34
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093011,Grünau,09301126,Grünau,2021,14.16,178.0,14.81
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093012,Schmöckwitz,09301227,Karolinenhof,2021,11.33,6.0,12.66
09,Treptow-Köpenick,0930,Treptow-Köpenick 3,093012,Schmöckwitz,09301228,Schmöckwitz/Rauchfangswerder,2021,12.5,11.0,13.84
09,Treptow-Köpenick,0940,Treptow-Köpenick 4,094013,Köpenick Süd,09401329,Kietzer Feld/Nachtheide,2021,8.5,53.0,8.78
09,Treptow-Köpenick,0940,Treptow-Köpenick 4,094013,Köpenick Süd,09401330,Wendenschloß,2021,11.76,27.0,11.02
09,Treptow-Köpenick,0940,Treptow-Köpenick 4,094014,Allende-Viertel,09401431,Allende I,2021,6.73,39.0,8.02
09,Treptow-Köpenick,0940,Treptow-Köpenick 4,094014,Allende-Viertel,09401432,Siedlung Kämmereiheide,2021,9.21,18.0,8.91
09,Treptow-Köpenick,0940,Treptow-Köpenick 4,094014,Allende-Viertel,09401433,Allende II,2021,6.04,39.0,6.64
09,Treptow-Köpenick,0940,Treptow-Köpenick 4,094015,Altstadt Köpenick,09401534,Altstadt Köpenick,2021,9.13,98.0,9.56
09,Treptow-Köpenick,0940,Treptow-Köpenick 4,094016,Müggelheim,09401635,Müggelheim,2021,13.0,32.0,12.43
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095017,Friedrichshagen,09501736,Hirschgarten,2021,7.1,35.0,7.71
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095017,Friedrichshagen,09501737,Alt-Friedrichshagen,2021,8.95,88.0,9.63
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095018,Rahnsdorf,09501838,Rahnsdorf,2021,12.96,87.0,12.62
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095019,Dammvorstadt,09501939,Bahnhofstraße,2021,11.62,93.0,12.62
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095019,Dammvorstadt,09501940,Güterbahnhof Köpenick,2021,10.5,47.0,10.65
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095019,Dammvorstadt,09501941,Friedrichshagener Straße,2021,14.16,63.0,13.31
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095020,Köpenick Nord,09502042,Mittelheide,2021,12.0,48.0,11.57
09,Treptow-Köpenick,0950,Treptow-Köpenick 5,095020,Köpenick Nord,09502043,Dammheide,2021,10.0,50.0,9.97
10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,10100101,Marzahn West,2021,5.83,63.0,6.09
10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,10100102,Rosenbecker Straße,2021,12.0,75.0,11.76
10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,10100103,Wittenberger Straße,2021,7.29,51.0,7.42
10,Marzahn-Hellersdorf,1010,Marzahn,101001,Marzahn Nord,10100104,Golliner Straße,2021,6.04,64.0,6.52
10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,10100205,Gewerbegebiet Bitterfelder Straße,2021,,,
10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,10100206,Wuhletalstraße,2021,10.56,69.0,8.77
10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,10100207,Ahrensfelder Berge,2021,7.05,50.0,7.91
10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,10100208,Bürgerpark,2021,7.38,179.0,7.7
10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,10100209,Lea-Grundig-Straße,2021,7.91,31.0,8.18
10,Marzahn-Hellersdorf,1010,Marzahn,101002,Marzahn Mitte,10100210,Marzahner Promenade,2021,6.17,108.0,6.55
10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,10100311,Marzahner Chaussee,2021,6.63,8.0,11.53
10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,10100312,Springpfuhl,2021,7.12,103.0,7.15
10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,10100313,Alt-Marzahn,2021,8.18,43.0,8.06
10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,10100314,Auersbergstraße,2021,7.25,37.0,8.33
10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,10100315,Bärenstein,2021,7.08,69.0,7.7
10,Marzahn-Hellersdorf,1010,Marzahn,101003,Marzahn Süd,10100316,Landsberger Tor,2021,8.03,41.0,8.45
10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,10200417,Zossener Straße,2021,7.55,81.0,7.83
10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,10200418,Kyritzer Straße,2021,9.5,48.0,9.25
10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,10200419,Havelländer Ring,2021,10.88,145.0,10.72
10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,10200420,Gut Hellersdorf,2021,7.18,12.0,7.75
10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,10200421,Helle Mitte,2021,9.7,72.0,9.96
10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,10200422,Hellersdorfer Promenade,2021,8.31,91.0,8.75
10,Marzahn-Hellersdorf,1020,Hellersdorf,102004,Hellersdorf Nord,10200423,Böhlener Straße,2021,7.54,65.0,7.84
10,Marzahn-Hellersdorf,1020,Hellersdorf,102005,Hellersdorf Ost,10200524,Adele-Sandrock-Straße,2021,8.57,90.0,8.92
10,Marzahn-Hellersdorf,1020,Hellersdorf,102005,Hellersdorf Ost,10200525,Schleipfuhl,2021,,,
10,Marzahn-Hellersdorf,1020,Hellersdorf,102005,Hellersdorf Ost,10200526,Boulevard Kastanienallee,2021,8.26,34.0,8.4
10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,10200627,Am Kienberg,2021,5.96,22.0,6.12
10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,10200628,Neue Grottkauer Straße,2021,,,
10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,10200629,Teterower Ring,2021,6.5,54.0,6.98
10,Marzahn-Hellersdorf,1020,Hellersdorf,102006,Hellersdorf Süd,10200630,Cecilienplatz,2021,6.2,4.0,6.52
10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,10300731,Oberfeldstraße,2021,10.42,24.0,11.86
10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,10300732,Buckower Ring,2021,8.5,142.0,8.71
10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,10300733,Alt-Biesdorf,2021,10.66,12.0,10.6
10,Marzahn-Hellersdorf,1030,Biesdorf,103007,Biesdorf,10300734,Biesdorf Süd,2021,13.0,21.0,13.14
10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104008,Kaulsdorf,10400835,Kaulsdorf Nord,2021,7.86,32.0,8.56
10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104008,Kaulsdorf,10400836,Alt-Kaulsdorf,2021,10.0,17.0,9.91
10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104008,Kaulsdorf,10400837,Kaulsdorf Süd,2021,12.58,14.0,14.24
10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,10400938,Mahlsdorf Nord,2021,12.93,42.0,11.99
10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,10400939,Alt-Mahlsdorf,2021,12.25,37.0,12.04
10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,10400940,Elsensee,2021,9.98,9.0,10.36
10,Marzahn-Hellersdorf,1040,Kaulsdorf/Mahlsdorf,104009,Mahlsdorf,10400941,Pilgramer Straße,2021,10.55,29.0,11.27
11,Lichtenberg,1110,Hohenschönhausen Nord,111001,"Malchow, Wartenberg und Falkenberg",11100101,Dörfer Malchow-Wartenberg,2021,8.96,6.0,8.42
11,Lichtenberg,1110,Hohenschönhausen Nord,111001,"Malchow, Wartenberg und Falkenberg",11100102,Dorf Falkenberg,2021,9.5,53.0,8.91
11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,11100203,Falkenberg Ost,2021,6.96,62.0,7.13
11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,11100204,Falkenberg West,2021,6.31,39.0,7.09
11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,11100205,Wartenberg Süd,2021,6.04,29.0,7.21
11,Lichtenberg,1110,Hohenschönhausen Nord,111002,Neu-Hohenschönhausen Nord,11100206,Wartenberg Nord,2021,6.71,19.0,7.03
11,Lichtenberg,1110,Hohenschönhausen Nord,111003,Neu-Hohenschönhausen Süd,11100307,Zingster Straße Ost,2021,7.12,128.0,8.42
11,Lichtenberg,1110,Hohenschönhausen Nord,111003,Neu-Hohenschönhausen Süd,11100308,Zingster Straße West,2021,6.04,151.0,6.3
11,Lichtenberg,1110,Hohenschönhausen Nord,111003,Neu-Hohenschönhausen Süd,11100309,Mühlengrund,2021,8.0,45.0,8.61
11,Lichtenberg,1120,Hohenschönhausen Süd,112004,Alt-Hohenschönhausen Nord,11200410,Malchower Weg,2021,6.82,97.0,7.84
11,Lichtenberg,1120,Hohenschönhausen Süd,112004,Alt-Hohenschönhausen Nord,11200411,Hauptstraße,2021,7.51,50.0,8.31
11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,11200512,Orankesee,2021,9.22,7.0,9.54
11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,11200513,Große-Leege-Straße,2021,9.8,163.0,9.81
11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,11200514,Landsberger Allee,2021,8.94,116.0,9.21
11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,11200515,Weiße Taube,2021,12.0,30.0,11.98
11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,11300616,Hohenschönhausener Straße,2021,7.17,20.0,7.62
11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,11300617,Fennpfuhlpark,2021,6.91,25.0,9.04
11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,11300618,Storkower Bogen,2021,8.33,12.0,9.48
11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,11300619,Rudolf-Seiffert-Park,2021,8.4,14.0,11.02
11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,11300620,Fennpfuhl Ost,2021,7.39,14.0,9.63
11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,11300721,Herzbergstraße,2021,20.2,35.0,18.47
11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,11300722,Rathaus Lichtenberg,2021,8.0,89.0,9.5
11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,11300723,Bornitzstraße,2021,,,
11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,11300724,Roedeliusplatz,2021,8.88,49.0,8.74
11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,11300725,Nibelungenviertel,2021,10.55,147.0,9.72
11,Lichtenberg,1130,Lichtenberg Nord,113008,Frankfurter Allee Süd,11300826,Frankfurter Allee Süd,2021,5.96,51.0,7.7
11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,11400927,Victoriastadt,2021,12.0,17.0,11.64
11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,11400928,Nöldnerplatz,2021,12.78,24.0,15.83
11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,11400929,Weitlingkiez,2021,9.58,177.0,10.86
11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,11400930,Zachertstraße,2021,10.46,53.0,10.58
11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,11400931,Massower Straße,2021,15.85,71.0,17.08
11,Lichtenberg,1140,Lichtenberg Mitte,114010,Friedrichsfelde Nord,11401032,Rosenfelder Ring,2021,12.0,144.0,11.38
11,Lichtenberg,1140,Lichtenberg Mitte,114010,Friedrichsfelde Nord,11401033,Gensinger Straße,2021,8.73,76.0,9.31
11,Lichtenberg,1140,Lichtenberg Mitte,114010,Friedrichsfelde Nord,11401034,Tierpark,2021,6.88,55.0,7.68
11,Lichtenberg,1140,Lichtenberg Mitte,114011,Friedrichsfelde Süd,11401135,Dolgenseestraße,2021,6.92,151.0,7.62
11,Lichtenberg,1140,Lichtenberg Mitte,114011,Friedrichsfelde Süd,11401136,Volkradstraße,2021,6.94,106.0,7.37
11,Lichtenberg,1140,Lichtenberg Mitte,114011,Friedrichsfelde Süd,11401137,Erieseering,2021,6.04,83.0,6.45
11,Lichtenberg,1150,Lichtenberg Süd,115012,Rummelsburger Bucht,11501238,Rummelsburg,2021,10.3,39.0,10.22
11,Lichtenberg,1150,Lichtenberg Süd,115013,Karlshorst,11501339,Karlshorst West,2021,9.26,91.0,9.59
11,Lichtenberg,1150,Lichtenberg Süd,115013,Karlshorst,11501340,Karlshorst Nord,2021,11.0,60.0,10.78
11,Lichtenberg,1150,Lichtenberg Süd,115013,Karlshorst,11501341,Karlshorst Süd,2021,10.78,22.0,11.18
12,Reinickendorf,1210,Reinickendorf Ost,121001,Ost 1 - Reginhardstraße,12100101,Letteplatz,2021,10.43,129.0,10.97
12,Reinickendorf,1210,Reinickendorf Ost,121001,Ost 1 - Reginhardstraße,12100102,Hausotterplatz,2021,9.21,70.0,9.38
12,Reinickendorf,1210,Reinickendorf Ost,121001,Ost 1 - Reginhardstraße,12100103,Breitkopfbecken,2021,8.91,79.0,9.55
12,Reinickendorf,1210,Reinickendorf Ost,121002,Ost 2 - Alt-Reinickendorf,12100204,Schäfersee,2021,8.68,62.0,9.92
12,Reinickendorf,1210,Reinickendorf Ost,121002,Ost 2 - Alt-Reinickendorf,12100205,Teichstraße,2021,8.85,114.0,9.89
