bez_id,bez_name,pgr_id,pgr_name,plr_id,plr_name,total,under_6,6-15,15-18,18-27,27-45,45-55,55-65,65_or_more,female,foreigner,year
8,Neukölln,801,Neukölln,8010118,Silbersteinstraße,11891.0,765.0,999.0,301.0,1423.0,4760.0,1378.0,1040.0,1225.0,5764.0,4426.0,2018
8,Neukölln,801,Neukölln,8010211,Flughafenstraße,10029.0,540.0,683.0,200.0,1181.0,4421.0,1174.0,921.0,909.0,4828.0,3959.0,2018
8,Neukölln,801,Neukölln,8010212,Rollberg,7475.0,461.0,809.0,286.0,834.0,2365.0,941.0,760.0,1019.0,3696.0,2565.0,2018
8,Neukölln,801,Neukölln,8010213,Körnerpark,12455.0,796.0,831.0,273.0,1463.0,5322.0,1518.0,1045.0,1207.0,6042.0,4363.0,2018
8,Neukölln,801,Neukölln,8010214,Glasower Straße,8197.0,438.0,612.0,212.0,1107.0,3042.0,1026.0,852.0,908.0,3952.0,3050.0,2018
8,Neukölln,801,Neukölln,8010301,Reuterkiez,27732.0,1770.0,1693.0,420.0,2535.0,12565.0,3725.0,2615.0,2409.0,13875.0,8748.0,2018
8,Neukölln,801,Neukölln,8010302,Bouchéstraße,3696.0,174.0,223.0,88.0,335.0,1170.0,570.0,513.0,623.0,1843.0,818.0,2018
8,Neukölln,801,Neukölln,8010303,Donaustraße,8418.0,476.0,618.0,145.0,970.0,3888.0,961.0,708.0,652.0,3990.0,3373.0,2018
8,Neukölln,801,Neukölln,8010404,Rixdorf,23741.0,1561.0,1626.0,472.0,2719.0,10415.0,2639.0,2194.0,2115.0,11470.0,8166.0,2018
8,Neukölln,801,Neukölln,8010405,Hertzbergplatz,9049.0,542.0,569.0,155.0,988.0,3901.0,1063.0,826.0,1005.0,4580.0,2792.0,2018
8,Neukölln,801,Neukölln,8010406,Treptower Straße Nord,7143.0,612.0,641.0,155.0,801.0,2678.0,787.0,678.0,791.0,3460.0,2792.0,2018
8,Neukölln,801,Neukölln,8010407,Gewerbegebiet Ederstraße,799.0,41.0,28.0,9.0,94.0,404.0,114.0,53.0,56.0,386.0,236.0,2018
8,Neukölln,801,Neukölln,8010508,Weiße Siedlung,5772.0,600.0,719.0,187.0,789.0,1445.0,732.0,575.0,725.0,2877.0,2002.0,2018
8,Neukölln,801,Neukölln,8010509,Schulenburgpark,9459.0,784.0,1257.0,336.0,1203.0,2369.0,1248.0,908.0,1354.0,4703.0,2793.0,2018
8,Neukölln,801,Neukölln,8010510,Gewerbegebiet Köllnische Heide,480.0,24.0,33.0,12.0,87.0,174.0,64.0,52.0,34.0,188.0,260.0,2018
8,Neukölln,802,Britz/Buckow,8020619,Buschkrugallee Nord,11646.0,910.0,1117.0,327.0,1428.0,3344.0,1535.0,1253.0,1732.0,5586.0,4027.0,2018
8,Neukölln,802,Britz/Buckow,8020620,Tempelhofer Weg,9354.0,567.0,649.0,210.0,1005.0,2546.0,1274.0,1202.0,1901.0,4826.0,2033.0,2018
8,Neukölln,802,Britz/Buckow,8020621,Mohriner Allee Nord,2346.0,107.0,217.0,69.0,200.0,398.0,377.0,442.0,536.0,1178.0,191.0,2018
8,Neukölln,802,Britz/Buckow,8020622,Parchimer Allee,14211.0,808.0,948.0,305.0,1283.0,3321.0,2072.0,2116.0,3358.0,7498.0,1919.0,2018
8,Neukölln,802,Britz/Buckow,8020623,Ortolanweg,1281.0,63.0,63.0,41.0,97.0,218.0,197.0,204.0,398.0,683.0,173.0,2018
8,Neukölln,802,Britz/Buckow,8020624,Britzer Garten,1410.0,104.0,149.0,35.0,134.0,346.0,228.0,177.0,237.0,686.0,179.0,2018
8,Neukölln,802,Britz/Buckow,8020625,Handwerker-Siedlung,3319.0,110.0,256.0,84.0,386.0,626.0,498.0,479.0,880.0,1585.0,522.0,2018
8,Neukölln,802,Britz/Buckow,8020726,Buckow West,8403.0,420.0,565.0,215.0,740.0,1734.0,1289.0,1235.0,2205.0,4375.0,911.0,2018
8,Neukölln,802,Britz/Buckow,8020727,Buckow Mitte,12013.0,645.0,945.0,303.0,1229.0,2299.0,1664.0,1610.0,3318.0,6215.0,1769.0,2018
8,Neukölln,802,Britz/Buckow,8020728,Buckow Ost,8851.0,551.0,815.0,264.0,1052.0,1940.0,1167.0,1062.0,2000.0,4397.0,1999.0,2018
8,Neukölln,803,Gropiusstadt,8030829,Gropiusstadt Nord,12437.0,789.0,1032.0,343.0,1190.0,2625.0,1487.0,1552.0,3419.0,6603.0,2558.0,2018
8,Neukölln,803,Gropiusstadt,8030830,Gropiusstadt Süd,7415.0,371.0,440.0,136.0,562.0,1480.0,889.0,941.0,2596.0,3974.0,1201.0,2018
8,Neukölln,803,Gropiusstadt,8030831,Gropiusstadt Ost,17564.0,1173.0,1485.0,502.0,1828.0,3929.0,2197.0,2163.0,4287.0,9164.0,3652.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8040932,Goldhähnchenweg,2868.0,184.0,265.0,57.0,220.0,528.0,308.0,352.0,954.0,1518.0,390.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8040933,Vogelviertel Süd,4157.0,184.0,215.0,89.0,415.0,794.0,628.0,581.0,1251.0,2152.0,578.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8040934,Vogelviertel Nord,2679.0,153.0,200.0,75.0,262.0,564.0,377.0,412.0,636.0,1375.0,344.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8041035,Blumenviertel,8239.0,453.0,626.0,287.0,762.0,1443.0,1318.0,1195.0,2155.0,4129.0,1166.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8041036,Zittauer Straße,6866.0,335.0,515.0,191.0,615.0,1150.0,1065.0,1082.0,1913.0,3486.0,662.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8041037,Alt-Rudow,9865.0,539.0,696.0,210.0,941.0,1853.0,1428.0,1515.0,2683.0,5049.0,1188.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8041038,Waßmannsdorfer Chaussee,7011.0,390.0,543.0,186.0,613.0,1226.0,1069.0,1018.0,1966.0,3590.0,551.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8041039,Frauenviertel,3870.0,276.0,339.0,122.0,385.0,983.0,607.0,492.0,666.0,2045.0,373.0,2018
8,Neukölln,804,Buckow Nord/Rudow,8041040,Waltersdorfer Chaussee Ost,7930.0,472.0,675.0,258.0,750.0,1529.0,1195.0,1154.0,1897.0,4178.0,765.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010101,Elsenstraße,12471.0,913.0,1025.0,250.0,919.0,5056.0,1858.0,1136.0,1314.0,6210.0,2393.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010102,Am Treptower Park Nord,69.0,3.0,6.0,6.0,6.0,18.0,15.0,9.0,6.0,31.0,9.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010201,Am Treptower Park Süd,4341.0,345.0,383.0,76.0,271.0,1424.0,667.0,424.0,751.0,2234.0,402.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010202,Köpenicker Landstraße,6980.0,324.0,263.0,72.0,672.0,2085.0,876.0,876.0,1812.0,3628.0,763.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010301,Baumschulenstraße,15668.0,852.0,810.0,197.0,1300.0,5230.0,1798.0,1622.0,3859.0,8200.0,1417.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010302,Späthsfelde,2894.0,144.0,213.0,98.0,258.0,483.0,548.0,507.0,643.0,1434.0,280.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010401,Johannisthal West,8503.0,434.0,465.0,132.0,585.0,1932.0,1088.0,1040.0,2827.0,4507.0,493.0,2018
9,Treptow-Köpenick,901,Treptow-Köpenick 1,9010402,Johannisthal Ost,11436.0,717.0,943.0,310.0,1009.0,3178.0,1823.0,1500.0,1956.0,5823.0,832.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020501,Oberschöneweide West,7398.0,574.0,511.0,145.0,1127.0,2865.0,820.0,613.0,743.0,3497.0,1640.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020502,Oberschöneweide Ost,15732.0,1150.0,1089.0,314.0,2093.0,5504.0,1870.0,1555.0,2157.0,7772.0,2232.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020601,Schnellerstraße,8970.0,694.0,619.0,181.0,1236.0,3308.0,959.0,750.0,1223.0,4313.0,1996.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020602,Oberspree,3587.0,168.0,246.0,63.0,233.0,724.0,490.0,537.0,1126.0,1845.0,139.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020701,Adlershof West,2763.0,252.0,104.0,22.0,672.0,1150.0,186.0,176.0,201.0,1303.0,887.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020702,Adlershof Ost,16805.0,1009.0,1147.0,310.0,1696.0,5046.0,2266.0,2014.0,3317.0,8427.0,1876.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020801,Spindlersfeld,2948.0,226.0,196.0,37.0,219.0,901.0,414.0,387.0,568.0,1515.0,169.0,2018
9,Treptow-Köpenick,902,Treptow-Köpenick 2,9020802,Köllnische Vorstadt,7916.0,596.0,756.0,200.0,747.0,2425.0,943.0,934.0,1315.0,3979.0,1037.0,2018
9,Treptow-Köpenick,903,Treptow-Köpenick 3,9030901,Dorf Altglienicke,13213.0,825.0,1181.0,326.0,892.0,3012.0,2266.0,2090.0,2621.0,6667.0,796.0,2018
9,Treptow-Köpenick,903,Treptow-Köpenick 3,9030902,Wohngebiet II,5665.0,371.0,562.0,181.0,529.0,1369.0,862.0,865.0,926.0,2927.0,406.0,2018
9,Treptow-Köpenick,903,Treptow-Köpenick 3,9030903,Kölner Viertel,8167.0,653.0,911.0,252.0,731.0,2098.0,1332.0,1064.0,1126.0,4072.0,691.0,2018
9,Treptow-Köpenick,903,Treptow-Köpenick 3,9031001,Bohnsdorf,13117.0,736.0,1054.0,321.0,958.0,2801.0,2211.0,2103.0,2933.0,6615.0,1023.0,2018
9,Treptow-Köpenick,903,Treptow-Köpenick 3,9031101,Grünau,6530.0,373.0,397.0,114.0,417.0,1608.0,999.0,906.0,1716.0,3337.0,569.0,2018
9,Treptow-Köpenick,903,Treptow-Köpenick 3,9031201,Karolinenhof,1833.0,87.0,144.0,51.0,77.0,331.0,281.0,304.0,558.0,929.0,66.0,2018
9,Treptow-Köpenick,903,Treptow-Köpenick 3,9031202,Schmöckwitz/Rauchfangswerder,2577.0,159.0,200.0,61.0,162.0,510.0,465.0,403.0,617.0,1302.0,142.0,2018
9,Treptow-Köpenick,904,Treptow-Köpenick 4,9041301,Kietzer Feld/Nachtheide,14701.0,589.0,880.0,269.0,859.0,2819.0,1948.0,2367.0,4970.0,7562.0,798.0,2018
9,Treptow-Köpenick,904,Treptow-Köpenick 4,9041302,Wendenschloß,1898.0,121.0,154.0,42.0,78.0,357.0,311.0,320.0,515.0,975.0,85.0,2018
9,Treptow-Köpenick,904,Treptow-Köpenick 4,9041401,Allende I,4833.0,209.0,252.0,86.0,244.0,883.0,492.0,533.0,2134.0,2650.0,165.0,2018
9,Treptow-Köpenick,904,Treptow-Köpenick 4,9041402,Siedlung Kämmereiheide,1558.0,106.0,118.0,36.0,95.0,377.0,208.0,261.0,357.0,796.0,104.0,2018
9,Treptow-Köpenick,904,Treptow-Köpenick 4,9041403,Allende II,,,,,,,,,,,,2018
9,Treptow-Köpenick,904,Treptow-Köpenick 4,9041501,Altstadt Kietz,7712.0,567.0,722.0,216.0,664.0,2413.0,951.0,984.0,1195.0,3918.0,917.0,2018
9,Treptow-Köpenick,904,Treptow-Köpenick 4,9041601,Müggelheim,6755.0,308.0,529.0,174.0,326.0,1272.0,1194.0,1249.0,1703.0,3354.0,212.0,2018
9,Treptow-Köpenick,905,Treptow-Köpenick 5,9051701,Hirschgarten,4052.0,252.0,233.0,72.0,293.0,960.0,526.0,512.0,1204.0,2079.0,284.0,2018
9,Treptow-Köpenick,905,Treptow-Köpenick 5,9051702,Bölschestraße,15002.0,832.0,1147.0,369.0,714.0,3141.0,2316.0,1963.0,4520.0,8150.0,595.0,2018
9,Treptow-Köpenick,905,Treptow-Köpenick 5,9051801,Rahnsdorf/Hessenwinkel,9477.0,493.0,777.0,236.0,458.0,1680.0,1602.0,1610.0,2621.0,4742.0,475.0,2018
9,Treptow-Köpenick,905,Treptow-Köpenick 5,9051901,Dammvorstadt,11304.0,754.0,667.0,200.0,910.0,3636.0,1392.0,1350.0,2395.0,5828.0,823.0,2018
9,Treptow-Köpenick,905,Treptow-Köpenick 5,9052001,Köpenick Nord,12900.0,614.0,797.0,271.0,863.0,2766.0,1775.0,1837.0,3977.0,6864.0,535.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010101,Marzahn West,5752.0,441.0,545.0,155.0,446.0,1734.0,697.0,1011.0,723.0,2911.0,808.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010102,Havemannstraße,18455.0,1323.0,1960.0,552.0,1731.0,4930.0,2138.0,3200.0,2621.0,9039.0,2272.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010203,Gewerbegebiet Bitterfelder Straße,1330.0,104.0,105.0,41.0,301.0,481.0,164.0,110.0,24.0,363.0,811.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010204,Wuhletalstraße,10747.0,810.0,1032.0,322.0,862.0,2946.0,1000.0,1700.0,2075.0,5518.0,1230.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010205,Marzahn Ost,8172.0,501.0,755.0,196.0,660.0,2406.0,926.0,1408.0,1320.0,4039.0,687.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010206,Ringkolonnaden,17600.0,1030.0,1395.0,352.0,1526.0,4478.0,1724.0,2767.0,4328.0,8736.0,2642.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010207,Marzahner Promenade,10733.0,619.0,897.0,275.0,850.0,2542.0,1027.0,1641.0,2882.0,5468.0,1135.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010308,Marzahner Chaussee,2187.0,143.0,141.0,41.0,178.0,586.0,291.0,341.0,466.0,994.0,362.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010309,Springpfuhl,14391.0,671.0,991.0,303.0,1052.0,3526.0,1468.0,2090.0,4290.0,7431.0,1392.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010310,Alt-Marzahn,18199.0,1013.0,1383.0,382.0,1375.0,4261.0,1882.0,2752.0,5151.0,9171.0,1938.0,2018
10,Marzahn-Hellersdorf,1001,Marzahn,10010311,Landsberger Tor,3695.0,294.0,262.0,82.0,173.0,1015.0,424.0,500.0,945.0,2038.0,188.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020412,Alte Hellersdorfer Straße,6835.0,672.0,925.0,231.0,643.0,2026.0,808.0,904.0,626.0,3476.0,1100.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020413,Gut Hellersdorf,16114.0,1271.0,1394.0,336.0,1476.0,4837.0,1976.0,2615.0,2209.0,8220.0,2250.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020414,Helle Mitte,1676.0,112.0,148.0,73.0,174.0,521.0,196.0,209.0,243.0,857.0,292.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020415,Hellersdorfer Promenade,5776.0,504.0,614.0,179.0,592.0,1716.0,728.0,786.0,657.0,2878.0,1336.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020416,Böhlener Straße,5646.0,479.0,594.0,131.0,696.0,1828.0,723.0,717.0,478.0,2690.0,1087.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020517,Adele-Sandrock-Straße,9213.0,558.0,723.0,147.0,723.0,2364.0,1399.0,1759.0,1540.0,4749.0,833.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020518,Schleipfuhl,5314.0,460.0,589.0,174.0,482.0,1551.0,748.0,780.0,530.0,2709.0,678.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020519,Boulevard Kastanienallee,6105.0,591.0,800.0,197.0,586.0,1938.0,664.0,756.0,573.0,2958.0,1226.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020620,Kaulsdorf Nord II,3367.0,220.0,198.0,48.0,280.0,1077.0,431.0,625.0,488.0,1699.0,275.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020621,Gelbes Viertel,6329.0,641.0,644.0,155.0,651.0,2019.0,731.0,885.0,603.0,3207.0,767.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020622,Kaulsdorf Nord I,8634.0,448.0,597.0,161.0,522.0,2268.0,893.0,1462.0,2283.0,4611.0,521.0,2018
10,Marzahn-Hellersdorf,1002,Hellersdorf,10020623,Rotes Viertel,6527.0,326.0,437.0,102.0,368.0,1377.0,853.0,1456.0,1608.0,3425.0,344.0,2018
10,Marzahn-Hellersdorf,1003,Biesdorf,10030724,Oberfeldstraße,7871.0,301.0,489.0,114.0,837.0,1510.0,1079.0,1391.0,2150.0,3984.0,876.0,2018
10,Marzahn-Hellersdorf,1003,Biesdorf,10030725,Buckower Ring,6311.0,314.0,446.0,153.0,530.0,1579.0,798.0,1101.0,1390.0,3134.0,795.0,2018
10,Marzahn-Hellersdorf,1003,Biesdorf,10030726,Alt-Biesdorf,3497.0,238.0,301.0,81.0,208.0,817.0,519.0,508.0,825.0,1800.0,416.0,2018
10,Marzahn-Hellersdorf,1003,Biesdorf,10030727,Biesdorf Süd,9733.0,495.0,863.0,226.0,490.0,1888.0,1656.0,1881.0,2234.0,4897.0,380.0,2018
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,10040828,Kaulsdorf Nord,7805.0,405.0,616.0,193.0,475.0,1650.0,1322.0,1650.0,1494.0,3946.0,307.0,2018
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,10040829,Alt-Kaulsdorf,3923.0,225.0,281.0,99.0,295.0,850.0,669.0,633.0,871.0,1967.0,252.0,2018
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,10040830,Kaulsdorf Süd,7646.0,368.0,682.0,168.0,382.0,1413.0,1298.0,1474.0,1861.0,3863.0,166.0,2018
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,10040931,Mahlsdorf Nord,9714.0,561.0,787.0,213.0,479.0,2045.0,1601.0,1996.0,2032.0,4861.0,338.0,2018
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,10040932,Alt-Mahlsdorf,4273.0,242.0,293.0,117.0,288.0,950.0,636.0,791.0,956.0,2132.0,222.0,2018
10,Marzahn-Hellersdorf,1004,Kaulsdorf/Mahlsdorf,10040933,Mahlsdorf Süd,15169.0,818.0,1245.0,404.0,811.0,2887.0,2697.0,2961.0,3346.0,7610.0,396.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010101,Dorf Malchow,648.0,31.0,39.0,21.0,56.0,166.0,112.0,132.0,91.0,239.0,49.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010102,Dorf Wartenberg,2594.0,107.0,232.0,66.0,107.0,500.0,460.0,638.0,484.0,1290.0,54.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010103,Dorf Falkenberg,1541.0,102.0,147.0,41.0,130.0,362.0,274.0,321.0,164.0,713.0,290.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010204,Falkenberg Ost,8928.0,706.0,929.0,249.0,743.0,2451.0,1176.0,1483.0,1191.0,4576.0,1543.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010205,Falkenberg West,6704.0,406.0,645.0,188.0,503.0,1837.0,883.0,1263.0,979.0,3342.0,964.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010206,Wartenberg Süd,6078.0,398.0,526.0,152.0,500.0,1444.0,709.0,1228.0,1121.0,3162.0,934.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010207,Wartenberg Nord,7459.0,628.0,656.0,175.0,678.0,2150.0,816.0,1160.0,1196.0,3853.0,1237.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010308,Zingster Straße Ost,11808.0,790.0,1049.0,273.0,841.0,2825.0,1240.0,2404.0,2386.0,6024.0,1919.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010309,Zingster Straße West,9715.0,654.0,952.0,265.0,878.0,2488.0,1219.0,1665.0,1594.0,4782.0,1573.0,2018
11,Lichtenberg,1101,Hohenschönhausen Nord,11010310,Mühlengrund,5754.0,332.0,420.0,97.0,435.0,1438.0,520.0,1209.0,1303.0,2875.0,732.0,2018
11,Lichtenberg,1102,Hohenschönhausen Süd,11020411,Malchower Weg,9461.0,803.0,881.0,226.0,831.0,2344.0,1231.0,1410.0,1735.0,4715.0,1871.0,2018
11,Lichtenberg,1102,Hohenschönhausen Süd,11020412,Hauptstraße,6827.0,379.0,559.0,149.0,582.0,1763.0,786.0,938.0,1671.0,3491.0,866.0,2018
11,Lichtenberg,1102,Hohenschönhausen Süd,11020513,Orankesee,3964.0,301.0,484.0,122.0,228.0,916.0,534.0,535.0,844.0,2037.0,624.0,2018
11,Lichtenberg,1102,Hohenschönhausen Süd,11020514,Große-Leege-Straße,9628.0,704.0,731.0,188.0,881.0,3350.0,1319.0,1020.0,1435.0,4833.0,1762.0,2018
11,Lichtenberg,1102,Hohenschönhausen Süd,11020515,Landsberger Allee,14813.0,944.0,1148.0,365.0,1327.0,3791.0,1771.0,1786.0,3681.0,7653.0,2233.0,2018
11,Lichtenberg,1102,Hohenschönhausen Süd,11020516,Weiße Taube,4033.0,274.0,269.0,83.0,230.0,1174.0,556.0,651.0,796.0,2038.0,316.0,2018
11,Lichtenberg,1103,Lichtenberg Nord,11030617,Hohenschönhausener Straße,6310.0,349.0,427.0,113.0,674.0,1729.0,637.0,572.0,1809.0,3196.0,1418.0,2018
11,Lichtenberg,1103,Lichtenberg Nord,11030618,Fennpfuhl West,16424.0,795.0,912.0,273.0,1827.0,4447.0,1764.0,1794.0,4612.0,8346.0,2691.0,2018
11,Lichtenberg,1103,Lichtenberg Nord,11030619,Fennpfuhl Ost,11012.0,685.0,769.0,199.0,1070.0,3138.0,1228.0,1168.0,2755.0,5597.0,2060.0,2018
11,Lichtenberg,1103,Lichtenberg Nord,11030720,Herzbergstraße,5732.0,261.0,262.0,60.0,1253.0,2112.0,675.0,534.0,575.0,2230.0,3185.0,2018
11,Lichtenberg,1103,Lichtenberg Nord,11030721,Rüdigerstraße,25075.0,1763.0,1615.0,443.0,2539.0,9743.0,2929.0,2501.0,3542.0,12293.0,4529.0,2018
11,Lichtenberg,1103,Lichtenberg Nord,11030824,Frankfurter Allee Süd,10084.0,530.0,714.0,214.0,1259.0,2856.0,1145.0,1115.0,2251.0,5045.0,2241.0,2018
11,Lichtenberg,1104,Lichtenberg Mitte,11040925,Victoriastadt,4214.0,420.0,371.0,106.0,356.0,1961.0,615.0,268.0,117.0,2013.0,624.0,2018
11,Lichtenberg,1104,Lichtenberg Mitte,11040926,Weitlingstraße,29258.0,2019.0,1785.0,446.0,2892.0,12026.0,3204.0,2863.0,4023.0,14506.0,4288.0,2018
11,Lichtenberg,1104,Lichtenberg Mitte,11041022,Rosenfelder Ring,5507.0,228.0,264.0,78.0,732.0,1761.0,533.0,577.0,1334.0,2610.0,1345.0,2018
11,Lichtenberg,1104,Lichtenberg Mitte,11041023,Gensinger Straße,6692.0,514.0,564.0,148.0,691.0,2121.0,626.0,712.0,1316.0,3393.0,1293.0,2018
11,Lichtenberg,1104,Lichtenberg Mitte,11041027,Tierpark,3022.0,193.0,212.0,66.0,309.0,845.0,281.0,399.0,717.0,1505.0,498.0,2018
11,Lichtenberg,1104,Lichtenberg Mitte,11041128,Sewanstraße,25613.0,1306.0,1442.0,450.0,2456.0,6232.0,2639.0,2877.0,8211.0,13523.0,3611.0,2018
11,Lichtenberg,1105,Lichtenberg Süd,11051229,Rummelsburg,4216.0,450.0,491.0,102.0,268.0,1526.0,575.0,356.0,448.0,2103.0,510.0,2018
11,Lichtenberg,1105,Lichtenberg Süd,11051330,Karlshorst West,9821.0,795.0,723.0,161.0,1175.0,3416.0,1239.0,1054.0,1258.0,4888.0,1339.0,2018
11,Lichtenberg,1105,Lichtenberg Süd,11051331,Karlshorst Nord,10540.0,770.0,945.0,246.0,623.0,2794.0,1591.0,1402.0,2169.0,5540.0,629.0,2018
11,Lichtenberg,1105,Lichtenberg Süd,11051332,Karlshorst Süd,7018.0,587.0,941.0,212.0,420.0,1935.0,1163.0,796.0,964.0,3591.0,443.0,2018
12,Reinickendorf,1210,Reinickendorf Ost,12103115,Breitkopfbecken,7749.0,442.0,498.0,146.0,965.0,2145.0,1101.0,1000.0,1452.0,3892.0,1853.0,2018
12,Reinickendorf,1210,Reinickendorf Ost,12103116,Hausotterplatz,9871.0,675.0,832.0,276.0,1221.0,2889.0,1374.0,1177.0,1427.0,4831.0,2782.0,2018
12,Reinickendorf,1210,Reinickendorf Ost,12103117,Letteplatz,10930.0,751.0,888.0,280.0,1386.0,3344.0,1410.0,1317.0,1554.0,5323.0,3473.0,2018
12,Reinickendorf,1210,Reinickendorf Ost,12103218,Teichstraße,13835.0,842.0,988.0,326.0,1763.0,3611.0,1901.0,1717.0,2687.0,6984.0,3294.0,2018
12,Reinickendorf,1210,Reinickendorf Ost,12103219,Schäfersee,8778.0,498.0,600.0,164.0,1046.0,2356.0,1071.0,1100.0,1943.0,4510.0,2100.0,2018
12,Reinickendorf,1210,Reinickendorf Ost,12103220,Humboldtstraße,4633.0,251.0,245.0,55.0,435.0,1181.0,705.0,667.0,1094.0,2358.0,713.0,2018
12,Reinickendorf,1221,Tegel,12214125,Waldidyll/Flughafensee,7497.0,392.0,540.0,162.0,722.0,1799.0,1171.0,1095.0,1616.0,3405.0,1227.0,2018
12,Reinickendorf,1221,Tegel,12214126,Tegel Süd,8106.0,479.0,648.0,198.0,817.0,1973.0,1139.0,1059.0,1793.0,4182.0,1636.0,2018
12,Reinickendorf,1221,Tegel,12214421,Reinickes Hof,2747.0,154.0,204.0,47.0,276.0,761.0,423.0,376.0,506.0,1365.0,623.0,2018
12,Reinickendorf,1221,Tegel,12214422,Klixstraße,8224.0,617.0,853.0,262.0,1045.0,2099.0,1085.0,917.0,1346.0,4116.0,2734.0,2018
12,Reinickendorf,1221,Tegel,12214423,Mellerbogen,5694.0,307.0,365.0,109.0,541.0,1329.0,740.0,769.0,1534.0,2914.0,1184.0,2018
12,Reinickendorf,1221,Tegel,12214424,Scharnweberstraße,10833.0,709.0,873.0,266.0,1280.0,3064.0,1526.0,1386.0,1729.0,5309.0,3376.0,2018
12,Reinickendorf,1221,Tegel,12214527,Alt-Tegel,10911.0,506.0,527.0,183.0,894.0,2474.0,1488.0,1444.0,3395.0,5876.0,1353.0,2018
12,Reinickendorf,1221,Tegel,12214528,Tegeler Forst,256.0,9.0,13.0,25.0,75.0,69.0,27.0,25.0,13.0,118.0,65.0,2018
12,Reinickendorf,1222,Heiligensee/Konradshöhe,12224229,Konradshöhe/Tegelort,6026.0,266.0,499.0,198.0,378.0,898.0,955.0,989.0,1843.0,3103.0,322.0,2018
12,Reinickendorf,1222,Heiligensee/Konradshöhe,12224230,Heiligensee,18072.0,929.0,1490.0,515.0,1226.0,2916.0,2862.0,3052.0,5082.0,9220.0,962.0,2018
