bez_id,pgr_id,plr_id,total,under_6,6-15,15-18,18-27,27-45,45-55,55-65,65_or_more,female,foreigner,year,bzr_id
1,140,1401046,8973.0,469.0,535.0,165.0,1258.0,3807.0,962.0,937.0,840.0,4234.0,3161.0,2023,
1,140,1401047,8211.0,414.0,520.0,209.0,1425.0,3578.0,808.0,668.0,589.0,3833.0,4274.0,2023,
1,140,1401048,9504.0,457.0,618.0,193.0,1572.0,3692.0,1026.0,1026.0,920.0,4475.0,3993.0,2023,
1,140,1401049,6716.0,343.0,478.0,145.0,793.0,2108.0,742.0,866.0,1241.0,3351.0,2848.0,2023,
2,210,2100101,7175.0,394.0,633.0,190.0,1053.0,2578.0,906.0,714.0,707.0,3478.0,3481.0,2023,
2,210,2100102,8695.0,505.0,817.0,323.0,1198.0,2675.0,1106.0,982.0,1089.0,4307.0,3222.0,2023,
2,210,2100103,5466.0,317.0,513.0,189.0,636.0,1762.0,698.0,695.0,656.0,2735.0,1770.0,2023,
2,210,2100104,5636.0,318.0,515.0,198.0,703.0,1688.0,821.0,714.0,679.0,2768.0,2143.0,2023,
2,210,2100105,9452.0,509.0,846.0,327.0,1102.0,2960.0,1271.0,1127.0,1310.0,4730.0,3396.0,2023,
2,210,2100106,4903.0,228.0,431.0,205.0,561.0,1443.0,642.0,689.0,704.0,2441.0,1611.0,2023,
2,220,2200207,2574.0,216.0,265.0,48.0,184.0,985.0,288.0,240.0,348.0,1268.0,754.0,2023,
2,220,2200208,5767.0,285.0,466.0,156.0,627.0,1854.0,780.0,836.0,763.0,2853.0,1710.0,2023,
2,220,2200209,10976.0,600.0,890.0,245.0,968.0,3933.0,1578.0,1415.0,1347.0,5431.0,2839.0,2023,
2,220,2200210,12269.0,571.0,849.0,295.0,1192.0,4515.0,1686.0,1696.0,1465.0,5957.0,3481.0,2023,
2,220,2200211,14676.0,719.0,909.0,307.0,1560.0,4866.0,2047.0,2320.0,1948.0,7329.0,3784.0,2023,
2,220,2200212,8405.0,501.0,674.0,222.0,849.0,2875.0,1140.0,1146.0,998.0,4198.0,2259.0,2023,
2,220,2200213,10117.0,518.0,671.0,214.0,919.0,3849.0,1458.0,1303.0,1185.0,5080.0,2997.0,2023,
2,230,2300314,7177.0,288.0,491.0,183.0,719.0,2259.0,1187.0,1122.0,928.0,3395.0,2551.0,2023,
2,230,2300315,8326.0,375.0,641.0,226.0,899.0,2790.0,1310.0,1107.0,978.0,4035.0,2866.0,2023,
2,230,2300316,4240.0,198.0,321.0,112.0,355.0,1471.0,614.0,585.0,584.0,2065.0,1280.0,2023,
2,230,2300417,8149.0,372.0,589.0,203.0,849.0,3018.0,1275.0,930.0,913.0,3886.0,2765.0,2023,
2,230,2300418,7645.0,335.0,531.0,151.0,672.0,2941.0,1193.0,994.0,828.0,3702.0,2406.0,2023,
2,230,2300419,10568.0,504.0,653.0,198.0,1086.0,4180.0,1614.0,1306.0,1027.0,5031.0,3610.0,2023,
2,240,2400520,5919.0,329.0,461.0,139.0,465.0,1583.0,593.0,739.0,1610.0,3085.0,1474.0,2023,
2,240,2400521,8529.0,514.0,616.0,155.0,767.0,3492.0,899.0,855.0,1231.0,4313.0,2290.0,2023,
2,240,2400522,11493.0,660.0,828.0,235.0,943.0,4926.0,1528.0,1055.0,1318.0,5754.0,2551.0,2023,
2,240,2400623,13618.0,801.0,972.0,249.0,1585.0,4875.0,1350.0,1311.0,2475.0,6847.0,4579.0,2023,
2,240,2400624,11917.0,538.0,664.0,219.0,1630.0,4796.0,1596.0,1209.0,1265.0,5594.0,3583.0,2023,
2,240,2400625,1289.0,68.0,60.0,21.0,133.0,835.0,74.0,57.0,41.0,594.0,757.0,2023,
2,250,2500726,9236.0,519.0,623.0,126.0,873.0,4587.0,1242.0,735.0,531.0,4365.0,2636.0,2023,
2,250,2500727,6642.0,357.0,472.0,116.0,564.0,3096.0,904.0,588.0,545.0,3247.0,1838.0,2023,
2,250,2500728,10110.0,571.0,707.0,223.0,924.0,4913.0,1550.0,797.0,425.0,4998.0,2631.0,2023,
2,250,2500729,5448.0,328.0,465.0,95.0,481.0,2527.0,761.0,463.0,328.0,2633.0,1340.0,2023,
2,250,2500830,4106.0,224.0,260.0,62.0,392.0,2021.0,578.0,330.0,239.0,1951.0,1343.0,2023,
2,250,2500831,7905.0,390.0,554.0,165.0,786.0,3856.0,1051.0,652.0,451.0,3793.0,2411.0,2023,
2,250,2500832,9551.0,670.0,634.0,176.0,940.0,5042.0,1123.0,591.0,375.0,4493.0,3229.0,2023,
2,250,2500833,10303.0,556.0,554.0,120.0,1005.0,5529.0,1408.0,755.0,376.0,4942.0,3239.0,2023,
2,250,2500834,11444.0,661.0,849.0,212.0,1157.0,5427.0,1711.0,923.0,504.0,5443.0,2926.0,2023,
2,250,2500835,8730.0,487.0,587.0,140.0,982.0,4382.0,1014.0,576.0,562.0,4005.0,3113.0,2023,
2,250,2500836,4998.0,416.0,545.0,127.0,270.0,1741.0,758.0,536.0,605.0,2511.0,660.0,2023,
3,310,3100101,4641.0,341.0,469.0,108.0,330.0,1341.0,657.0,625.0,770.0,2203.0,592.0,2023,
3,310,3100102,3407.0,219.0,263.0,72.0,341.0,969.0,345.0,396.0,802.0,1677.0,942.0,2023,
3,310,3100103,9683.0,613.0,954.0,281.0,1059.0,2405.0,964.0,1083.0,2324.0,4976.0,2217.0,2023,
3,320,3200204,2455.0,116.0,226.0,76.0,274.0,472.0,303.0,426.0,562.0,1095.0,465.0,2023,
3,320,3200205,8931.0,454.0,831.0,263.0,955.0,1943.0,1332.0,1424.0,1729.0,4703.0,1137.0,2023,
3,320,3200206,6827.0,403.0,737.0,208.0,743.0,1675.0,1009.0,960.0,1092.0,3548.0,1242.0,2023,
3,320,3200207,11581.0,611.0,1237.0,333.0,952.0,2893.0,1744.0,1760.0,2051.0,5930.0,1543.0,2023,
3,320,3200308,5305.0,274.0,558.0,181.0,372.0,1172.0,787.0,966.0,995.0,2690.0,424.0,2023,
3,320,3200309,5455.0,338.0,580.0,172.0,363.0,1223.0,763.0,953.0,1063.0,2734.0,623.0,2023,
3,320,3200310,8116.0,497.0,802.0,277.0,645.0,1962.0,1089.0,1309.0,1535.0,4208.0,747.0,2023,
3,330,3300411,11827.0,898.0,1479.0,396.0,1038.0,3156.0,1414.0,1560.0,1886.0,6137.0,2020.0,2023,
3,330,3300412,5229.0,259.0,446.0,127.0,351.0,940.0,701.0,1010.0,1395.0,2653.0,317.0,2023,
3,330,3300413,3140.0,156.0,340.0,106.0,209.0,551.0,458.0,615.0,705.0,1571.0,139.0,2023,
3,330,3300514,6892.0,295.0,728.0,230.0,417.0,1203.0,964.0,1335.0,1720.0,3506.0,480.0,2023,
3,330,3300515,52.0,3.0,6.0,3.0,9.0,10.0,,,21.0,28.0,6.0,2023,
3,330,3300516,8859.0,568.0,809.0,230.0,803.0,2387.0,1059.0,1361.0,1642.0,4316.0,1995.0,2023,
3,330,3300517,1100.0,36.0,86.0,33.0,60.0,141.0,165.0,219.0,360.0,547.0,37.0,2023,
3,340,3400618,4794.0,253.0,497.0,184.0,407.0,1028.0,731.0,890.0,804.0,2429.0,432.0,2023,
3,340,3400619,10607.0,578.0,852.0,286.0,918.0,2450.0,1401.0,1717.0,2405.0,5509.0,1317.0,2023,
3,340,3400620,3545.0,165.0,341.0,155.0,323.0,642.0,565.0,551.0,803.0,1836.0,421.0,2023,
3,340,3400721,11927.0,750.0,1356.0,422.0,1026.0,3680.0,2034.0,1369.0,1290.0,6179.0,1787.0,2023,
3,340,3400722,3902.0,213.0,364.0,128.0,363.0,911.0,590.0,550.0,783.0,2145.0,589.0,2023,
3,340,3400723,7336.0,504.0,803.0,210.0,652.0,2574.0,991.0,773.0,829.0,3734.0,1235.0,2023,
3,340,3400724,8210.0,515.0,764.0,256.0,768.0,2213.0,1111.0,1050.0,1533.0,4425.0,1024.0,2023,
3,340,3400725,7523.0,396.0,725.0,197.0,536.0,1735.0,893.0,1149.0,1892.0,4087.0,696.0,2023,
3,340,3400826,7143.0,403.0,661.0,192.0,670.0,2183.0,944.0,889.0,1201.0,3709.0,1317.0,2023,
3,340,3400827,9651.0,479.0,788.0,246.0,812.0,3412.0,1422.0,1201.0,1291.0,4951.0,1752.0,2023,
3,340,3400828,4852.0,281.0,308.0,94.0,410.0,1761.0,625.0,543.0,830.0,2452.0,1010.0,2023,
3,340,3400829,6071.0,304.0,526.0,168.0,740.0,1727.0,726.0,731.0,1149.0,3222.0,1096.0,2023,
3,340,3400830,9336.0,510.0,738.0,214.0,803.0,2952.0,1412.0,1308.0,1399.0,4899.0,1222.0,2023,
3,340,3400831,,,,,,,,,,,,2023,
3,350,3500932,6586.0,454.0,558.0,161.0,731.0,2022.0,724.0,834.0,1102.0,3306.0,1756.0,2023,
3,350,3500933,7584.0,359.0,624.0,237.0,630.0,2251.0,1036.0,994.0,1453.0,3943.0,1106.0,2023,
3,350,3500934,10294.0,672.0,899.0,223.0,863.0,4091.0,1455.0,1110.0,981.0,5037.0,2274.0,2023,
3,350,3500935,6779.0,427.0,662.0,196.0,734.0,2439.0,1013.0,724.0,584.0,3360.0,1446.0,2023,
3,350,3500936,9961.0,577.0,1064.0,360.0,885.0,3053.0,1541.0,1293.0,1188.0,5182.0,1681.0,2023,
3,350,3501037,8508.0,449.0,599.0,174.0,756.0,2536.0,1040.0,1089.0,1865.0,4332.0,1436.0,2023,
3,350,3501038,7251.0,355.0,653.0,207.0,520.0,1782.0,809.0,1181.0,1744.0,3869.0,963.0,2023,
3,360,3601139,3824.0,226.0,271.0,61.0,402.0,1588.0,526.0,373.0,377.0,1904.0,1013.0,2023,
3,360,3601140,5957.0,324.0,455.0,162.0,495.0,2582.0,1041.0,527.0,371.0,2888.0,1452.0,2023,
3,360,3601141,6842.0,381.0,531.0,171.0,702.0,2827.0,1069.0,646.0,515.0,3450.0,1879.0,2023,
3,360,3601142,10920.0,528.0,905.0,267.0,984.0,4562.0,1946.0,1121.0,607.0,5473.0,2969.0,2023,
3,360,3601243,6917.0,374.0,443.0,112.0,619.0,2872.0,1097.0,716.0,684.0,3515.0,1456.0,2023,
3,360,3601244,7629.0,352.0,528.0,151.0,651.0,2965.0,1257.0,859.0,866.0,3987.0,1523.0,2023,
3,360,3601245,13507.0,664.0,758.0,248.0,1311.0,5572.0,1683.0,1477.0,1794.0,6932.0,3197.0,2023,
3,360,3601346,5931.0,301.0,512.0,170.0,585.0,2168.0,1191.0,703.0,301.0,2899.0,1627.0,2023,
3,360,3601347,9495.0,521.0,859.0,282.0,884.0,3355.0,1961.0,1193.0,440.0,4723.0,2137.0,2023,
3,360,3601348,7523.0,369.0,635.0,180.0,710.0,2962.0,1420.0,864.0,383.0,3848.0,1826.0,2023,
3,360,3601449,9934.0,375.0,591.0,183.0,783.0,2213.0,962.0,1251.0,3576.0,5358.0,1491.0,2023,
3,360,3601450,5091.0,423.0,571.0,147.0,794.0,1453.0,474.0,481.0,748.0,2309.0,2659.0,2023,
3,360,3601451,6437.0,361.0,485.0,112.0,543.0,2668.0,967.0,710.0,591.0,3218.0,1593.0,2023,
3,360,3601452,4713.0,282.0,329.0,94.0,435.0,2061.0,556.0,468.0,488.0,2381.0,1431.0,2023,
3,360,3601453,3279.0,222.0,487.0,145.0,375.0,994.0,597.0,214.0,245.0,1658.0,707.0,2023,
3,370,3701554,11421.0,639.0,963.0,325.0,1150.0,4152.0,2146.0,1414.0,632.0,5620.0,3162.0,2023,
3,370,3701555,7298.0,386.0,599.0,202.0,679.0,2640.0,1269.0,1013.0,510.0,3656.0,1749.0,2023,
3,370,3701556,8577.0,561.0,775.0,237.0,759.0,3093.0,1427.0,1066.0,659.0,4236.0,2470.0,2023,
3,370,3701657,3209.0,144.0,298.0,60.0,273.0,1033.0,387.0,367.0,647.0,1631.0,758.0,2023,
3,370,3701658,8254.0,374.0,756.0,253.0,782.0,3116.0,1512.0,976.0,485.0,4173.0,2000.0,2023,
3,370,3701659,9425.0,527.0,820.0,241.0,866.0,3479.0,1614.0,1062.0,816.0,4738.0,2406.0,2023,
3,370,3701660,12764.0,663.0,1128.0,461.0,1183.0,4154.0,2410.0,1701.0,1064.0,6507.0,2466.0,2023,
4,410,4100101,11608.0,586.0,828.0,288.0,1255.0,3145.0,1479.0,1566.0,2461.0,5756.0,3867.0,2023,
4,410,4100102,7812.0,484.0,800.0,277.0,737.0,1847.0,980.0,1052.0,1635.0,4144.0,2335.0,2023,
4,420,4200203,1482.0,57.0,132.0,59.0,175.0,259.0,172.0,232.0,396.0,775.0,246.0,2023,
4,420,4200204,3147.0,149.0,199.0,70.0,271.0,732.0,252.0,338.0,1136.0,1689.0,919.0,2023,
4,420,4200205,2493.0,72.0,188.0,104.0,226.0,435.0,370.0,442.0,656.0,1282.0,524.0,2023,
4,420,4200206,2874.0,129.0,274.0,112.0,252.0,435.0,365.0,518.0,789.0,1476.0,450.0,2023,
4,420,4200207,2998.0,97.0,251.0,91.0,592.0,555.0,303.0,418.0,691.0,1514.0,780.0,2023,
4,420,4200308,6193.0,267.0,448.0,124.0,708.0,1381.0,667.0,862.0,1736.0,3219.0,1464.0,2023,
4,420,4200309,6829.0,291.0,431.0,145.0,621.0,1597.0,788.0,997.0,1959.0,3641.0,1073.0,2023,
4,420,4200310,7576.0,312.0,544.0,185.0,719.0,1610.0,915.0,1067.0,2224.0,4024.0,1589.0,2023,
4,420,4200311,7422.0,315.0,438.0,152.0,914.0,2159.0,784.0,1082.0,1578.0,3785.0,1911.0,2023,
4,430,4300412,4499.0,297.0,251.0,58.0,483.0,1734.0,431.0,393.0,852.0,2274.0,2006.0,2023,
4,430,4300413,10005.0,510.0,841.0,267.0,1113.0,2754.0,1290.0,1397.0,1833.0,5242.0,2505.0,2023,
4,430,4300414,10554.0,527.0,674.0,218.0,1087.0,3007.0,1289.0,1524.0,2228.0,5520.0,2490.0,2023,
4,430,4300415,6311.0,282.0,345.0,125.0,547.0,1653.0,671.0,912.0,1776.0,3371.0,1476.0,2023,
4,430,4300416,11791.0,599.0,721.0,252.0,1277.0,3458.0,1385.0,1776.0,2323.0,6050.0,3026.0,2023,
4,430,4300517,9556.0,428.0,541.0,194.0,1130.0,3118.0,1145.0,1365.0,1635.0,4797.0,2958.0,2023,
4,430,4300518,6039.0,325.0,401.0,122.0,704.0,2064.0,689.0,779.0,955.0,3015.0,1838.0,2023,
4,430,4300619,9014.0,411.0,539.0,182.0,967.0,2720.0,1023.0,1240.0,1932.0,4689.0,2613.0,2023,
4,430,4300620,4066.0,258.0,245.0,71.0,554.0,1659.0,422.0,423.0,434.0,1955.0,1645.0,2023,
4,430,4300621,10743.0,540.0,669.0,211.0,1103.0,3262.0,1281.0,1409.0,2268.0,5532.0,3101.0,2023,
4,430,4300622,5281.0,306.0,350.0,108.0,573.0,1774.0,622.0,634.0,914.0,2784.0,1808.0,2023,
4,430,4300623,12148.0,567.0,712.0,254.0,1513.0,3929.0,1441.0,1527.0,2205.0,6012.0,4425.0,2023,
4,430,4300624,9404.0,455.0,467.0,169.0,1077.0,2810.0,1113.0,1332.0,1981.0,4720.0,2780.0,2023,
4,440,4400725,74.0,4.0,,3.0,7.0,25.0,9.0,14.0,12.0,36.0,41.0,2023,
4,440,4400726,5404.0,270.0,497.0,161.0,433.0,1046.0,710.0,729.0,1558.0,2839.0,1322.0,2023,
4,440,4400727,8377.0,409.0,561.0,188.0,812.0,2148.0,1012.0,1228.0,2019.0,4430.0,2082.0,2023,
4,440,4400728,3232.0,156.0,282.0,90.0,245.0,574.0,438.0,465.0,982.0,1679.0,680.0,2023,
4,440,4400729,2831.0,168.0,228.0,60.0,203.0,503.0,338.0,417.0,914.0,1524.0,615.0,2023,
4,440,4400830,8408.0,581.0,758.0,203.0,688.0,2349.0,903.0,986.0,1940.0,4483.0,2453.0,2023,
4,440,4400831,1529.0,55.0,127.0,46.0,128.0,223.0,198.0,238.0,514.0,812.0,234.0,2023,
4,440,4400832,6999.0,252.0,482.0,167.0,633.0,1346.0,896.0,1116.0,2107.0,3831.0,1061.0,2023,
4,440,4400833,3957.0,155.0,264.0,74.0,255.0,812.0,428.0,563.0,1406.0,2111.0,778.0,2023,
4,440,4400834,3443.0,130.0,233.0,64.0,278.0,796.0,384.0,562.0,996.0,1792.0,612.0,2023,
4,440,4400835,10235.0,455.0,680.0,252.0,919.0,2226.0,1247.0,1688.0,2768.0,5579.0,1577.0,2023,
4,450,4500936,5643.0,255.0,407.0,146.0,529.0,1473.0,687.0,818.0,1328.0,2926.0,1551.0,2023,
4,450,4500937,7609.0,292.0,444.0,139.0,673.0,2105.0,939.0,1134.0,1883.0,3917.0,2027.0,2023,
4,450,4500938,8372.0,408.0,542.0,149.0,787.0,2454.0,973.0,1172.0,1887.0,4296.0,2418.0,2023,
4,450,4500939,6782.0,343.0,458.0,146.0,764.0,1957.0,791.0,943.0,1380.0,3517.0,1968.0,2023,
4,450,4501040,5868.0,252.0,356.0,125.0,513.0,1600.0,705.0,948.0,1369.0,3045.0,1517.0,2023,
4,450,4501041,5368.0,222.0,326.0,105.0,507.0,1290.0,733.0,887.0,1298.0,2773.0,1493.0,2023,
4,450,4501042,3742.0,181.0,278.0,87.0,363.0,1095.0,457.0,485.0,796.0,1862.0,1440.0,2023,
4,450,4501043,11022.0,511.0,701.0,237.0,1036.0,2970.0,1310.0,1584.0,2673.0,5765.0,3117.0,2023,
4,450,4501044,5354.0,228.0,351.0,128.0,511.0,1421.0,562.0,759.0,1394.0,2845.0,1458.0,2023,
4,450,4501045,9329.0,379.0,552.0,159.0,903.0,2531.0,1189.0,1367.0,2249.0,4718.0,2986.0,2023,
4,450,4501146,4818.0,302.0,360.0,101.0,548.0,1473.0,533.0,625.0,876.0,2419.0,1447.0,2023,
4,450,4501147,5495.0,254.0,358.0,138.0,600.0,1596.0,712.0,830.0,1007.0,2784.0,1339.0,2023,
4,450,4501148,4510.0,250.0,389.0,104.0,476.0,1302.0,529.0,615.0,845.0,2312.0,1294.0,2023,
4,450,4501149,10014.0,496.0,702.0,245.0,970.0,2633.0,1202.0,1413.0,2353.0,5273.0,2603.0,2023,
4,450,4501150,3054.0,137.0,172.0,54.0,262.0,830.0,317.0,417.0,865.0,1623.0,747.0,2023,
4,450,4501151,7475.0,326.0,554.0,204.0,779.0,2063.0,938.0,1069.0,1542.0,3878.0,1511.0,2023,
4,450,4501152,6845.0,249.0,406.0,155.0,653.0,1777.0,876.0,961.0,1768.0,3424.0,1836.0,2023,
4,450,4501153,7447.0,359.0,527.0,189.0,765.0,2309.0,873.0,983.0,1442.0,3655.0,2035.0,2023,
5,510,5100101,4476.0,305.0,449.0,96.0,365.0,1053.0,505.0,635.0,1068.0,2379.0,558.0,2023,
5,510,5100102,4367.0,220.0,301.0,99.0,378.0,956.0,427.0,688.0,1298.0,2322.0,765.0,2023,
5,510,5100103,6142.0,571.0,590.0,125.0,565.0,2071.0,667.0,656.0,897.0,3092.0,1990.0,2023,
5,510,5100104,6547.0,519.0,672.0,190.0,716.0,1998.0,635.0,623.0,1194.0,3367.0,2076.0,2023,
5,510,5100105,7681.0,365.0,521.0,184.0,727.0,1699.0,855.0,1337.0,1993.0,3933.0,860.0,2023,
5,510,5100206,3625.0,181.0,433.0,154.0,383.0,699.0,372.0,480.0,923.0,1929.0,985.0,2023,
5,510,5100207,2308.0,121.0,150.0,54.0,233.0,484.0,261.0,494.0,511.0,1198.0,266.0,2023,
5,510,5100208,11001.0,733.0,1172.0,355.0,1030.0,2659.0,1230.0,1385.0,2437.0,5659.0,3369.0,2023,
5,510,5100209,11817.0,738.0,1259.0,425.0,1203.0,2834.0,1389.0,1548.0,2421.0,6120.0,3343.0,2023,
5,510,5100210,7836.0,427.0,645.0,175.0,797.0,2353.0,907.0,1153.0,1379.0,3978.0,2277.0,2023,
5,510,5100211,6205.0,295.0,489.0,168.0,585.0,1289.0,791.0,986.0,1602.0,3152.0,1240.0,2023,
5,510,5100312,4119.0,225.0,357.0,103.0,505.0,1210.0,481.0,532.0,706.0,2065.0,1292.0,2023,
5,510,5100313,6619.0,401.0,633.0,209.0,643.0,1686.0,698.0,761.0,1588.0,3452.0,2147.0,2023,
5,510,5100314,7600.0,497.0,748.0,245.0,1060.0,2420.0,903.0,858.0,869.0,3522.0,3737.0,2023,
5,510,5100315,7262.0,444.0,639.0,189.0,871.0,2298.0,851.0,992.0,978.0,3496.0,2574.0,2023,
5,510,5100316,10547.0,608.0,863.0,301.0,1144.0,3051.0,1351.0,1460.0,1769.0,5361.0,2962.0,2023,
5,510,5100317,4076.0,291.0,450.0,127.0,467.0,1222.0,459.0,463.0,597.0,1996.0,1888.0,2023,
5,520,5200418,3889.0,152.0,333.0,134.0,366.0,675.0,534.0,969.0,726.0,1922.0,349.0,2023,
5,520,5200419,1642.0,61.0,91.0,40.0,120.0,314.0,179.0,333.0,504.0,857.0,30.0,2023,
5,520,5200420,5892.0,272.0,463.0,176.0,530.0,1184.0,714.0,1053.0,1500.0,2975.0,1065.0,2023,
5,520,5200421,4422.0,274.0,436.0,149.0,490.0,1090.0,449.0,584.0,950.0,2269.0,965.0,2023,
5,520,5200422,1176.0,82.0,129.0,37.0,140.0,344.0,128.0,182.0,134.0,577.0,200.0,2023,
5,520,5200423,6825.0,445.0,701.0,179.0,600.0,1645.0,727.0,823.0,1705.0,3671.0,1642.0,2023,
5,520,5200524,3383.0,191.0,351.0,145.0,334.0,724.0,505.0,531.0,602.0,1770.0,453.0,2023,
5,520,5200525,2458.0,137.0,225.0,48.0,161.0,578.0,330.0,385.0,594.0,1272.0,263.0,2023,
5,520,5200526,5792.0,342.0,777.0,266.0,572.0,1507.0,673.0,681.0,974.0,2894.0,2555.0,2023,
5,520,5200527,12039.0,921.0,1772.0,545.0,1364.0,2914.0,1344.0,1295.0,1884.0,6159.0,4873.0,2023,
5,520,5200528,7186.0,385.0,547.0,168.0,593.0,1469.0,720.0,1175.0,2129.0,3731.0,1242.0,2023,
5,520,5200629,8387.0,510.0,596.0,188.0,903.0,2375.0,907.0,1014.0,1894.0,4248.0,2480.0,2023,
5,520,5200630,10037.0,531.0,788.0,253.0,1109.0,2839.0,1273.0,1418.0,1826.0,5037.0,2831.0,2023,
5,520,5200631,8607.0,464.0,623.0,180.0,925.0,2630.0,997.0,1286.0,1502.0,4300.0,2509.0,2023,
5,520,5200632,3750.0,163.0,385.0,137.0,403.0,909.0,487.0,588.0,678.0,1847.0,1268.0,2023,
5,520,5200633,2137.0,128.0,196.0,52.0,169.0,442.0,204.0,304.0,642.0,1181.0,374.0,2023,
5,520,5200634,4405.0,146.0,246.0,87.0,268.0,665.0,516.0,752.0,1725.0,2280.0,487.0,2023,
5,530,5300735,4471.0,577.0,465.0,136.0,692.0,1591.0,418.0,367.0,225.0,2227.0,1348.0,2023,
5,530,5300736,3622.0,261.0,523.0,166.0,347.0,938.0,532.0,410.0,445.0,1812.0,907.0,2023,
5,530,5300737,11815.0,696.0,913.0,257.0,1157.0,3189.0,1334.0,1683.0,2586.0,6226.0,3099.0,2023,
5,530,5300838,15.0,,,,,3.0,,9.0,3.0,6.0,3.0,2023,
5,530,5300839,7698.0,414.0,711.0,235.0,876.0,2012.0,1001.0,1113.0,1336.0,3856.0,2425.0,2023,
5,530,5300840,494.0,34.0,30.0,13.0,49.0,118.0,78.0,62.0,110.0,255.0,157.0,2023,
5,530,5300841,4668.0,283.0,383.0,97.0,514.0,1567.0,478.0,586.0,760.0,2218.0,1433.0,2023,
5,540,5400942,3735.0,141.0,317.0,114.0,293.0,597.0,408.0,663.0,1202.0,1891.0,386.0,2023,
5,540,5400943,10476.0,567.0,1240.0,439.0,830.0,1858.0,1469.0,1725.0,2348.0,5338.0,825.0,2023,
5,540,5400944,2206.0,92.0,196.0,65.0,147.0,282.0,257.0,337.0,830.0,1156.0,181.0,2023,
5,540,5400945,3636.0,167.0,356.0,118.0,225.0,521.0,417.0,601.0,1231.0,1858.0,275.0,2023,
6,610,6100101,6905.0,244.0,484.0,202.0,703.0,1381.0,793.0,1055.0,2043.0,3756.0,1050.0,2023,
6,610,6100102,9089.0,499.0,706.0,196.0,879.0,2652.0,1092.0,1318.0,1747.0,4789.0,2200.0,2023,
6,610,6100103,6185.0,332.0,471.0,115.0,632.0,1770.0,802.0,901.0,1162.0,3319.0,1054.0,2023,
6,610,6100204,6855.0,303.0,439.0,175.0,722.0,1798.0,814.0,1123.0,1481.0,3571.0,1406.0,2023,
6,610,6100205,10004.0,524.0,750.0,220.0,1048.0,2779.0,1184.0,1477.0,2022.0,5232.0,2053.0,2023,
6,610,6100206,7699.0,377.0,537.0,193.0,757.0,1974.0,899.0,1100.0,1862.0,4137.0,1452.0,2023,
6,610,6100207,8079.0,414.0,533.0,153.0,909.0,2285.0,937.0,1071.0,1777.0,4213.0,1713.0,2023,
6,610,6100208,6991.0,373.0,452.0,138.0,697.0,2031.0,814.0,981.0,1505.0,3572.0,1326.0,2023,
6,610,6100209,9431.0,475.0,670.0,171.0,867.0,2906.0,1156.0,1281.0,1905.0,5044.0,2137.0,2023,
6,610,6100210,5027.0,265.0,406.0,91.0,443.0,1368.0,636.0,750.0,1068.0,2673.0,933.0,2023,
6,620,6200311,4845.0,209.0,379.0,105.0,418.0,974.0,588.0,711.0,1461.0,2577.0,671.0,2023,
6,620,6200312,6266.0,310.0,473.0,144.0,627.0,1395.0,713.0,839.0,1765.0,3219.0,1362.0,2023,
6,620,6200313,7458.0,383.0,562.0,143.0,678.0,2097.0,893.0,1069.0,1633.0,3977.0,1467.0,2023,
6,620,6200314,7165.0,373.0,524.0,153.0,667.0,1910.0,879.0,1101.0,1558.0,3744.0,1280.0,2023,
6,620,6200315,6715.0,430.0,594.0,171.0,634.0,1648.0,769.0,966.0,1503.0,3533.0,1232.0,2023,
6,620,6200316,5693.0,308.0,427.0,163.0,706.0,1408.0,607.0,706.0,1368.0,3082.0,1519.0,2023,
6,620,6200317,6297.0,296.0,501.0,153.0,503.0,1184.0,787.0,1076.0,1797.0,3266.0,663.0,2023,
6,620,6200418,,,,,,,,,,,,2023,
6,620,6200419,4577.0,228.0,410.0,147.0,448.0,1203.0,476.0,555.0,1110.0,2374.0,1326.0,2023,
6,620,6200420,7350.0,367.0,555.0,189.0,652.0,1556.0,879.0,1180.0,1972.0,3826.0,1409.0,2023,
6,620,6200421,8355.0,373.0,615.0,224.0,762.0,1757.0,1016.0,1211.0,2397.0,4449.0,1514.0,2023,
6,620,6200422,7096.0,315.0,575.0,188.0,712.0,1429.0,828.0,1109.0,1940.0,3763.0,1091.0,2023,
6,620,6200423,8612.0,376.0,833.0,282.0,715.0,1490.0,1038.0,1329.0,2549.0,4609.0,1348.0,2023,
6,630,6300524,5795.0,254.0,502.0,194.0,561.0,1031.0,674.0,949.0,1630.0,2968.0,989.0,2023,
6,630,6300525,5740.0,282.0,430.0,139.0,512.0,1299.0,737.0,934.0,1407.0,3125.0,978.0,2023,
6,630,6300526,3388.0,189.0,298.0,105.0,392.0,714.0,432.0,488.0,770.0,1736.0,650.0,2023,
6,630,6300527,8473.0,392.0,576.0,187.0,793.0,1949.0,1001.0,1336.0,2239.0,4582.0,1348.0,2023,
6,630,6300528,10977.0,405.0,936.0,382.0,864.0,1809.0,1345.0,1643.0,3593.0,5888.0,1491.0,2023,
6,630,6300629,6977.0,276.0,463.0,174.0,686.0,1641.0,884.0,1114.0,1739.0,3691.0,1136.0,2023,
6,630,6300630,5665.0,323.0,447.0,154.0,623.0,1463.0,646.0,826.0,1183.0,2936.0,1574.0,2023,
6,630,6300631,2928.0,111.0,261.0,101.0,479.0,598.0,407.0,371.0,600.0,1510.0,726.0,2023,
